date,Generator_speed,Rotor_speed,Gearbox_oil_tem,Generator_bearing_tem_drive,Generator_bearing_tem_nondrive,wind_speed,active_power
2017-01-02 02:40:54.000,1236.454617,9.498815,50.799999,28.799999,44.099998,5.196223000000002,332.778
2017-01-02 02:50:54.000,1124.416267,8.674398,50.799999,28.799999,41.099998,5.037564,251.927125
2017-01-02 03:00:54.000,1216.544652,9.320725,50.799999,27.799999,39.099998,4.756824,313.641656
2017-01-02 03:10:54.000,1303.170796,10.069105,51.799999,26.799999,39.099998,5.750528,395.643594
2017-01-02 03:20:54.000,1481.985401,11.369764,52.799999,26.799999,40.099998,6.079745,569.450875
2017-01-02 03:30:54.000,1710.1699399999998,13.132658,51.799999,27.799999,43.099998,7.551808,878.1030000000001
2017-01-02 03:40:54.000,1721.414284,13.264725,50.799999,27.799999,47.099998,7.43204,904.47175
2017-01-02 03:50:54.000,1759.435016,13.39279,50.799999,27.799999,51.099998,7.935923,1005.33375
2017-01-02 04:00:54.000,1400.021899,10.829491,48.799999,27.799999,51.099998,6.032875,492.186906
2017-01-02 04:10:54.000,1261.896679,9.660898,49.799999,26.799999,49.099998,5.836863,348.414281
2017-01-02 04:20:54.000,1292.4963300000004,9.90102,50.799999,26.799999,47.099998,5.376795,377.245531
2017-01-02 04:30:54.000,1497.502444,11.489825,51.799999,26.799999,47.099998,6.2083650000000015,592.131812
2017-01-02 04:40:54.000,1374.0699619999998,10.57336,52.799999,27.799999,47.099998,5.432981,460.509656
2017-01-02 04:50:54.000,1402.045962,10.811481,52.799999,28.799999,48.099998,6.095259,490.745562
2017-01-02 05:00:54.000,1342.570856,10.285215,49.799999,28.799999,46.099998,6.401214,421.864281
2017-01-02 05:10:54.000,1267.983724,9.76495,49.799999,27.799999,43.099998,5.399552,364.321531
2017-01-02 05:20:54.000,1341.491395,10.241192,50.799999,26.799999,41.099998,5.4880879999999985,418.348781
2017-01-02 05:30:54.000,1427.727888,10.98557,51.799999,26.799999,41.099998,5.214935,518.1032190000002
2017-01-02 05:40:54.000,1144.970822,8.772447,52.799999,26.799999,41.099998,5.78236,261.829312
2017-01-02 05:50:54.000,1101.95758,8.444281,52.799999,27.799999,42.099998,5.109629,229.619875
2017-01-02 06:00:54.000,1106.800157,8.420269000000001,52.799999,28.799999,42.099998,4.939837000000002,216.139797
2017-01-02 06:10:54.000,1092.977164,8.430274,52.799999,27.799999,41.099998,3.657586,176.092141
2017-01-02 06:20:54.000,1099.94859,8.434275999999999,52.799999,26.799999,39.099998,3.432283,98.181383
2017-01-02 11:06:54.000,1098.644338,8.42227,39.799999,20.799999,21.1,3.5744620000000005,144.698344
2017-01-02 11:16:54.000,1094.701288,8.428272999999999,40.799999,20.799999,21.1,3.519025,130.45382800000002
2017-01-02 11:26:54.000,1097.250009,8.414266,41.799999,20.799999,22.1,3.441376,67.407461
2017-01-02 11:36:54.000,1103.636775,8.412265,42.799999,21.799999,23.1,3.426077,136.072656
2017-01-02 11:46:54.000,1095.091085,8.432275,42.799999,22.799999,25.1,2.426741,38.121137
2017-01-02 11:58:54.000,1095.645817,8.446282,43.799999,24.799999,27.1,2.153389,34.364605
2017-01-02 12:08:54.000,1096.83021,8.456287,43.799999,24.799999,28.1,4.854635,232.175453
2017-01-02 12:18:54.000,1095.1360140000004,8.430274,44.799999,25.799999,30.1,3.508197,93.892719
2017-01-02 12:28:54.000,1095.495884,8.452285,44.799999,26.799999,32.099998,4.683665,139.961125
2017-01-02 12:38:54.000,1100.533323,8.440278999999999,45.799999,28.799999,34.099998,5.133098,204.00675
2017-01-02 12:48:54.000,1157.054764,8.848486,45.799999,28.799999,35.099998,5.531671,264.96443700000003
2017-01-02 12:58:54.000,1272.901159,9.794966,46.799999,28.799999,35.099998,5.54345,369.359438
2017-01-02 13:08:54.000,1340.771802,10.31723,47.799999,27.799999,35.099998,5.109647,434.393438
2017-01-02 13:18:54.000,1753.857846,13.408798,49.799999,27.799999,37.099998,9.106179,1182.88975
2017-01-02 13:28:54.000,1734.097813,13.370779,48.799999,27.799999,39.099998,8.836139,914.287938
2017-01-02 13:38:54.000,1766.436516,13.476833,49.799999,27.799999,43.099998,7.371405999999999,1063.653375
2017-01-02 13:48:54.000,1446.558319,11.089622,49.799999,27.799999,45.099998,7.673481,550.156562
2017-01-02 13:58:54.000,1338.013291,10.285215,49.799999,27.799999,45.099998,5.272304,425.547031
2017-01-02 14:08:54.000,1418.897186,10.863508,50.799999,27.799999,44.099998,7.978814999999999,482.509125
2017-01-02 14:18:54.000,1679.675439,12.80049,52.799999,28.799999,44.099998,7.675103999999998,811.437125
2017-01-02 14:38:54.000,1750.874471,13.454821,52.799999,30.799999,47.099998,8.266542999999999,983.100312
2017-01-02 14:48:54.000,1709.300341,13.082632,50.799999,31.799999,49.099998,8.547298,863.776688
2017-01-02 14:58:54.000,1690.84478,12.956568,49.799999,31.799999,50.099998,7.511897999999999,844.499938
2017-01-02 15:08:54.000,1524.698703,11.641902,50.799999,31.799999,50.099998,6.737085,618.01825
2017-01-02 15:18:54.000,1738.1307940000004,13.326757,51.799999,30.799999,49.099998,8.117522,933.399375
2017-01-02 15:28:54.000,1673.048662,12.734456,49.799999,30.799999,49.099998,6.705463000000001,802.079125
2017-01-02 15:38:54.000,1620.75521,12.442309,51.799999,30.799999,48.099998,7.0652149999999985,760.3465620000002
2017-01-02 15:48:54.000,1516.932609,11.661913,50.799999,29.799999,47.099998,6.855128999999999,613.837812
2017-01-02 15:58:54.000,1503.439483,11.497829,51.799999,29.799999,46.099998,6.61468,590.527562
2017-01-02 16:08:54.000,1705.2225039999996,13.150667000000002,51.799999,29.799999,47.099998,7.703410000000001,879.50975
2017-01-02 16:18:54.000,1566.227686,11.958062,50.799999,29.799999,49.099998,6.058304,670.63325
2017-01-02 16:28:54.000,1451.550756,11.129642,49.799999,30.799999,50.099998,5.7756300000000005,534.418688
2017-01-02 16:38:54.000,1349.3924949999996,10.285215,51.799999,31.799999,50.099998,5.654842,423.189781
2017-01-02 16:48:54.000,1418.282743,10.823487,51.799999,31.799999,47.099998,5.54106,494.10575
2017-01-02 16:58:54.000,1423.604903,10.877515,52.799999,30.799999,45.099998,6.040856,499.300688
2017-01-02 17:08:54.000,1298.088501,9.999069,52.799999,30.799999,43.099998,5.580784,386.775656
2017-01-02 17:18:54.000,1446.153594,11.031593,53.799999,29.799999,42.099998,5.832401,519.083469
2017-01-02 17:28:55.000,1608.791274,12.25021,54.799999,29.799999,41.099998,7.02384,707.672812
2017-01-02 17:38:55.000,1478.61201,11.291725,51.799999,29.799999,41.099998,7.115792999999999,556.346438
2017-01-02 17:48:55.000,1747.875804,13.422806,50.799999,29.799999,42.099998,7.512314,1124.509875
2017-01-02 17:58:55.000,1747.9508079999996,13.39279,50.799999,30.799999,42.099998,9.454716,1762.973
2017-01-02 18:08:55.000,1749.0752710000004,13.400793,50.799999,30.799999,45.099998,10.374634,2061.123125
2017-01-02 18:18:55.000,1751.129336,13.424806,50.799999,30.799999,49.099998,10.768103,2057.41125
2017-01-02 18:28:55.000,1752.793384,13.526857,51.799999,30.799999,53.099998,9.725224,1541.813875
2017-01-02 18:38:55.000,1739.929994,13.420804,51.799999,30.799999,57.099998,9.590297,1310.244125
2017-01-02 18:48:55.000,1687.681398,12.960571,50.799999,29.799999,57.099998,7.7824339999999985,848.8585
2017-01-02 18:58:55.000,1476.123365,11.313735,50.799999,29.799999,57.099998,5.386672,558.23775
2017-01-02 19:08:55.000,1519.691265,11.637901,51.799999,29.799999,55.099998,6.731635000000002,621.667688
2017-01-02 19:18:55.000,1538.251831,11.725946,52.799999,29.799999,52.099998,6.083713,624.6625
2017-01-02 19:28:55.000,1683.648417,12.952566,51.799999,28.799999,50.099998,7.194819,836.080625
2017-01-02 19:38:55.000,1652.62904,12.600388,50.799999,27.799999,50.099998,6.072958,780.840312
2017-01-02 19:48:55.000,1708.61075,13.186685,49.799999,27.799999,50.099998,7.486061999999999,869.1645619999998
2017-01-02 19:58:55.000,1748.850407,13.400793,48.799999,26.799999,50.099998,9.56317,1756.596
2017-01-02 20:08:55.000,1763.857721,13.508848,49.799999,26.799999,50.099998,9.800297,1560.5385
2017-01-02 20:18:55.000,1755.042312,13.374781,49.799999,26.799999,51.099998,7.280651,967.131063
2017-01-02 20:28:55.000,1721.969015,13.094638,49.799999,25.799999,51.099998,7.651688,876.735375
2017-01-02 20:38:55.000,1737.89093,13.420804,48.799999,25.799999,51.099998,5.948771,967.79175
2017-01-02 20:48:55.000,1701.789111,13.034609,48.799999,25.799999,51.099998,6.482857,878.5395
2017-01-02 20:58:55.000,1764.847179,13.516853,48.799999,25.799999,51.099998,8.901557,1350.8239999999998
2017-01-02 21:08:55.000,1752.7633829999993,13.438814,48.799999,25.799999,51.099998,7.420558,1262.683625
2017-01-02 21:18:55.000,1741.2493190000002,13.43281,48.799999,24.799999,50.099998,8.981502,1547.017125
2017-01-02 21:28:55.000,1746.016748,13.43281,48.799999,24.799999,50.099998,9.248826,1187.627875
2017-01-02 21:38:55.000,1746.3916170000002,13.406797,48.799999,24.799999,50.099998,8.852433999999997,1662.34975
2017-01-02 21:48:55.000,1750.259737,13.416801,48.799999,24.799999,49.099998,8.031722,1427.247625
2017-01-02 21:58:55.000,1760.9192030000004,13.406797,48.799999,24.799999,49.099998,8.790806,1339.8975
2017-01-02 22:08:55.000,1760.3646170000004,13.380783,48.799999,24.799999,48.099998,8.625269,1052.32875
2017-01-02 22:18:55.000,1751.129336,13.424806,48.799999,24.799999,46.099998,8.978397,1364.68275
2017-01-02 22:28:55.000,1763.407994,13.448818,48.799999,24.799999,45.099998,8.917062,1351.90725
2017-01-02 22:38:55.000,1758.4605579999998,13.398793,48.799999,24.799999,44.099998,9.788261,1439.851
2017-01-02 22:48:55.000,1737.051332,13.378783,48.799999,24.799999,44.099998,8.91772,1369.73225
2017-01-02 22:58:55.000,1747.2012140000004,13.4128,48.799999,24.799999,43.099998,8.948049000000003,1090.991875
2017-01-02 23:08:55.000,1757.021228,13.43281,48.799999,24.799999,43.099998,9.146503,1247.06825
2017-01-02 23:18:55.000,1746.181754,13.386787,48.799999,24.799999,42.099998,7.936831,934.302813
2017-01-02 23:28:55.000,1736.5566030000002,13.370779,48.799999,24.799999,41.099998,8.066044999999999,932.552562
2017-01-02 23:38:55.000,1691.069643,12.892536,48.799999,23.799999,40.099998,7.4626100000000015,834.2734379999998
2017-01-02 23:48:55.000,1303.320802,9.98106,47.799999,23.799999,39.099998,5.33032,386.61975
2017-01-02 23:58:55.000,1193.606236,9.096612,47.799999,23.799999,38.099998,5.061167,292.164
2017-01-03 00:08:55.000,1227.699065,9.470801,47.799999,23.799999,38.099998,4.336967,329.2226560000001
2017-01-03 00:18:55.000,1244.775298,9.54684,49.799999,24.799999,38.099998,5.847562,339.63175
2017-01-03 00:28:55.000,1279.647794,9.752945,49.799999,25.799999,39.099998,5.6998050000000005,359.48900000000003
2017-01-03 00:38:55.000,1090.848169,8.418268,49.799999,26.799999,40.099998,3.988519,195.549328
2017-01-03 00:48:55.000,1268.4634529999996,9.6649,49.799999,26.799999,39.099998,6.326127,346.860969
2017-01-03 00:58:55.000,1536.317917,11.705936,50.799999,26.799999,38.099998,7.317675,625.527125
2017-01-03 01:08:55.000,1532.959673,11.773968,51.799999,26.799999,37.099998,7.618481,628.392375
2017-01-03 01:18:55.000,1749.869867,13.438814,50.799999,25.799999,36.099998,7.64727,1099.79025
2017-01-03 01:28:55.000,1625.852652,12.442309,49.799999,25.799999,36.099998,5.785826,755.424812
2017-01-03 01:38:55.000,1736.601605,13.384785999999998,50.799999,24.799999,36.099998,8.957295,1109.1915
2017-01-03 01:48:55.000,1701.11452,13.054619,49.799999,24.799999,35.099998,8.434510000000001,871.0129380000002
2017-01-03 01:58:55.000,1577.217165,12.184178,48.799999,24.799999,35.099998,6.465582,703.026688
2017-01-03 02:08:55.000,1743.557958,13.380783,48.799999,24.799999,35.099998,7.600411999999999,937.672125
2017-01-03 02:18:55.000,1760.5294780000004,13.434810999999998,48.799999,24.799999,36.099998,9.131143,997.103875
2017-01-03 02:28:55.000,1752.733382,13.430809,48.799999,25.799999,37.099998,7.911985,1053.380375
2017-01-03 02:38:55.000,1760.934349,13.408798,48.799999,25.799999,37.099998,8.202015,1189.1415
2017-01-03 02:48:55.000,1742.193776,13.440814,48.799999,25.799999,37.099998,8.584367,1268.140625
2017-01-03 02:58:55.000,1731.444161,13.184685,48.799999,25.799999,37.099998,7.866714,897.05
2017-01-03 03:08:55.000,1627.156977,12.410292,48.799999,24.799999,37.099998,8.374,741.9119999999999
2017-01-03 03:18:55.000,1346.019104,10.261202,47.799999,24.799999,36.099998,6.006275,420.203625
2017-01-03 03:28:55.000,1349.317492,10.369257,48.799999,24.799999,35.099998,5.778714,436.19909400000006
2017-01-03 03:38:55.000,1374.010105,10.559353,49.799999,24.799999,35.099998,6.187024,457.083812
2017-01-03 03:48:55.000,1129.138912,8.680401,49.799999,24.799999,36.099998,4.4317,254.81201600000003
2017-01-03 03:58:55.000,1104.806168,8.42227,49.799999,25.799999,37.099998,4.1219800000000015,208.255953
2017-01-03 04:08:55.000,1105.615691,8.420269000000001,49.799999,27.799999,38.099998,4.688203,180.702578
2017-01-03 04:18:55.000,1106.440361,8.438278,49.799999,27.799999,38.099998,3.914993,166.40848400000004
2017-01-03 04:28:55.000,1106.965091,8.438278,49.799999,27.799999,38.099998,4.134126,164.714719
2017-01-03 04:38:55.000,1093.696756,8.420269000000001,49.799999,26.799999,36.099998,4.240798000000002,185.646953
2017-01-03 04:48:55.000,1093.276958,8.420269000000001,49.799999,26.799999,36.099998,3.691392,140.829969
2017-01-03 04:58:55.000,1097.085075,8.432275,49.799999,26.799999,36.099998,4.501102,135.433422
2017-01-03 05:08:55.000,1105.4209019999996,8.426272,49.799999,27.799999,37.099998,3.624998,108.404453
2017-01-03 05:18:55.000,1099.993592,8.432275,50.799999,28.799999,38.099998,2.703739,79.799195
2017-01-03 05:28:55.000,1098.569335,8.432275,50.799999,29.799999,39.099998,2.473113,11.295401
2017-01-03 05:56:55.000,1093.981622,8.430274,49.799999,29.799999,37.099998,2.3100970000000003,45.129918
2017-01-03 06:06:55.000,1101.762718,8.430274,49.799999,29.799999,37.099998,1.928672,28.861213
2017-01-03 06:16:55.000,1094.416422,8.430274,49.799999,29.799999,38.099998,3.585294,109.658961
2017-01-03 06:26:55.000,1097.1600050000004,8.430274,49.799999,30.799999,39.099998,2.738293,59.065508
2017-01-03 06:36:55.000,1098.314397,8.428272999999999,49.799999,31.799999,40.099998,2.391089,30.587225
2017-01-03 10:20:55.000,1095.061084,8.448283,42.799999,28.799999,29.1,3.3578330000000003,117.245055
2017-01-03 10:30:55.000,1093.936621,8.426272,43.799999,28.799999,29.1,2.8537220000000003,33.681129
2017-01-03 13:39:55.000,1095.226018,8.44228,39.799999,27.799999,26.1,2.806951,62.41725400000001
2017-01-03 13:49:55.000,1103.486842,8.414266,40.799999,27.799999,27.1,3.902566,82.26716400000002
2017-01-03 13:59:55.000,1103.471841,8.456287,41.799999,28.799999,28.1,3.698747,163.79589099999995
2017-01-03 14:09:55.000,1096.170474,8.444281,42.799999,29.799999,30.1,4.215592,120.590609
2017-01-03 14:20:55.000,1098.809199,8.44228,42.799999,30.799999,31.1,2.831784,63.046734
2017-01-03 14:30:55.000,1106.380431,8.440278999999999,43.799999,31.799999,33.099998,3.418828,19.034887
2017-01-03 15:23:55.000,1100.8931189999996,8.428272999999999,42.799999,33.799999,35.099998,2.308482,49.953605
2017-01-03 15:33:55.000,1100.938121,8.452285,43.799999,34.799999,37.099998,4.659845,225.263812
2017-01-03 15:43:55.000,1098.149536,8.414266,43.799999,34.799999,38.099998,3.530035,90.956625
2017-01-03 15:53:55.000,1104.761166,8.424271000000001,43.799999,34.799999,38.099998,3.60357,89.00152299999998
2017-01-03 16:03:55.000,1097.759738,8.426272,43.799999,33.799999,38.099998,3.089514,38.871164
2017-01-03 16:13:55.000,1107.070023,8.428272999999999,43.799999,32.799999,38.099998,3.692781,40.991156
2017-01-03 16:23:55.000,1101.37292,8.430274,43.799999,31.799999,37.099998,3.704854,79.183562
2017-01-03 16:33:55.000,1105.795626,8.44228,44.799999,31.799999,37.099998,3.800254,97.821664
2017-01-03 16:43:55.000,1101.35792,8.444281,44.799999,31.799999,38.099998,3.298447,84.527742
2017-01-03 16:53:55.000,1099.9186619999996,8.432275,45.799999,32.799999,39.099998,2.849328,51.650258
2017-01-03 17:03:56.000,1093.9516210000004,8.420269000000001,45.799999,32.799999,41.099998,1.911195,50.966047
2017-01-03 17:13:56.000,1100.683256,8.420269000000001,45.799999,32.799999,41.099998,3.067611,51.394102
2017-01-03 17:23:56.000,1095.40588,8.446282,45.799999,32.799999,40.099998,3.817665,107.91875
2017-01-03 17:33:56.000,1094.5663550000004,8.432275,45.799999,30.799999,39.099998,3.885872,107.383523
2017-01-03 17:43:56.000,1099.693725,8.432275,45.799999,29.799999,38.099998,2.778905,71.250742
2017-01-03 17:53:56.000,1105.585763,8.432275,45.799999,29.799999,38.099998,2.624594,16.000752
2017-01-03 18:05:56.000,1098.0296039999996,8.430274,46.799999,29.799999,39.099998,3.901427,117.806172
2017-01-03 18:15:56.000,1098.704267,8.432275,46.799999,30.799999,40.099998,3.469127,134.978938
2017-01-03 18:25:56.000,1097.86467,8.432275,46.799999,30.799999,41.099998,4.511693,167.090766
2017-01-03 18:35:56.000,1098.434402,8.432275,46.799999,30.799999,40.099998,4.557225,198.274859
2017-01-03 18:45:56.000,1106.86016,8.426272,46.799999,29.799999,39.099998,4.606148,169.909125
2017-01-03 18:55:56.000,1094.596356,8.430274,46.799999,28.799999,38.099998,3.040967,27.204721000000006
2017-01-03 19:05:56.000,1093.816761,8.424271000000001,46.799999,28.799999,38.099998,3.294716,61.54049200000001
2017-01-03 19:15:56.000,1102.317449,8.430274,46.799999,28.799999,38.099998,4.219784,57.902395
2017-01-03 19:25:56.000,1093.741758,8.434275999999999,46.799999,28.799999,38.099998,3.572156,103.279125
2017-01-03 19:35:56.000,1100.218456,8.438278,47.799999,29.799999,39.099998,3.440802,97.074016
2017-01-03 19:45:56.000,1105.810626,8.418268,47.799999,29.799999,40.099998,3.585429,129.531008
