date,Grid_ap,Grid_reap,state,voltage_phaseA,voltage_phaseB,voltage_phaseC,Generation_active,Consumption_active,Generation_reactive,Consumption_reactive,Generator_speed,Rotor_speed,Gearbox_oil_temp,Generator_bearing_tem_drive,Generator_bearing_tem_nondrive,Power_factor,Grid_frequency,Pitch_angle,PCS_speed,PCS_torque,PCS_rotor_temp,Nacelle_revolution,wind_speed,Avg_Wind_speed_3s,Avg_wind_speed_5min,Avg_wind_speed_30s,Avg_pitch_angle,active_power,Avg_active_power_30s,Avg_active_pow_300s
2018-07-01 00:00:00.000,1986.995,-16.577,6.0,398.0,399.0,403.0,12108671.0,44830.0,200978.0,958515.0,1754.2319899999998,13.37661,67.5,48.6,83.8,0.9990000000000001,49.973,2.72271,1740.8605,11249.99316,59.0,458.90361,9.08977,9.55845,10.01371,10.00827,5.0,2056.85888,2054.27188,2028.50862
2018-07-01 00:06:00.000,1978.6870000000001,-11.265,6.0,398.0,399.0,403.0,12108843.0,44830.0,200978.0,958517.0,1721.2907699999996,13.26056,67.5,47.6,83.8,0.9990000000000001,49.973,2.2041,1728.8545600000002,11372.52051,57.0,458.90361,10.04619,10.13432,9.85073,9.81173,5.0,2054.22938,1962.25388,1975.546
2018-07-01 00:11:00.000,2008.37,-10.639000000000001,6.0,399.0,398.0,403.0,12109007.0,44830.0,200978.0,958519.0,1756.13795,13.42463,67.5,47.6,83.8,0.9990000000000001,49.973,4.30847,1754.86731,11227.51074,59.0,458.90361,10.72647,10.46199,10.04574,9.8887,5.0,2061.56912,2045.70638,2002.269
2018-07-01 00:16:00.000,1986.795,-28.951,6.0,399.0,398.0,403.0,12109153.0,44830.0,200978.0,958521.0,1764.67718,13.45065,67.5,47.6,83.8,0.9990000000000001,49.973,0.01995,1751.8657899999996,10910.51465,58.0,458.90361,10.05276,10.07485,9.91961,9.92411,5.0,1978.78288,1935.79312,1999.86212
2018-07-01 00:21:00.000,2099.05,-45.538000000000004,6.0,398.0,398.0,403.0,12109310.0,44830.0,200978.0,958522.0,1777.29832,13.65875,67.5,47.6,83.8,0.9990000000000001,49.973,3.78986,1784.8822300000004,11064.5166,58.0,458.90361,10.00417,10.38167,9.92452,9.81015,5.0,2067.06788,2007.97375,1977.51438
2018-07-01 00:26:00.000,2030.109,-7.135,6.0,398.0,399.0,403.0,12109470.0,44830.0,200978.0,958524.0,1723.06174,13.26456,67.5,47.6,83.8,0.9990000000000001,49.973,3.97935,1731.8560899999998,11312.94238,59.0,458.90361,10.55145,10.32824,10.46409,10.12602,5.0,2060.599,2056.05925,2018.13
2018-07-01 00:31:00.000,1989.231,-4.405,6.0,398.0,399.0,404.0,12109636.0,44830.0,200978.0,958525.0,1740.00505,13.394620000000002,67.5,47.6,83.8,0.9990000000000001,49.973,6.891560000000001,1741.86101,11294.95605,59.0,458.90361,10.66087,10.96109,10.68713,10.28785,5.0,2054.49525,2058.94975,2038.60025
2018-07-01 00:36:00.000,1995.547,-15.413,6.0,398.0,399.0,403.0,12109801.0,44830.0,200978.0,958527.0,1755.8229199999996,13.48867,67.5,47.6,83.8,0.9990000000000001,49.973,7.70937,1758.8693399999993,11200.53223,59.0,458.90361,10.39813,10.89588,10.59126,10.55535,5.0,2058.22237,2057.28112,2051.24362
2018-07-01 00:41:00.000,2021.7720000000002,-18.487000000000002,6.0,399.0,398.0,403.0,12109969.0,44830.0,200978.0,958529.0,1753.9019399999993,13.36661,67.5,47.6,83.8,0.9990000000000001,49.973,4.96671,1740.8605,11236.50391,59.0,458.90361,9.9096,10.35936,10.41751,10.51777,5.0,2055.97838,2060.34025,2055.66312
2018-07-01 00:46:00.000,2100.75,-35.625,6.0,399.0,399.0,404.0,12110137.0,44830.0,200978.0,958530.0,1750.4352199999996,13.32459,67.5,47.6,83.8,0.9990000000000001,49.973,5.42548,1739.86,11339.9209,59.0,458.90361,10.41366,10.75238,10.9773,10.65123,5.0,2058.40075,2059.618,2058.18375
2018-07-01 00:51:00.000,2014.023,-7.897,6.0,401.0,401.0,406.0,12110305.0,44830.0,200978.0,958532.0,1755.9428899999998,13.49867,67.5,47.6,83.8,0.9990000000000001,49.973,2.17418,1764.8722300000004,11160.06445,59.0,458.90361,10.01704,10.03548,10.07559,10.62774,5.0,2060.75587,2059.639,2059.03975
2018-07-01 00:56:00.000,2001.595,-11.190999999999999,6.0,400.0,400.0,405.0,12110473.0,44830.0,200978.0,958534.0,1752.5661300000004,13.30658,67.5,46.6,83.8,0.9990000000000001,49.973,5.9042,1742.86152,11329.80371,59.0,467.60308,10.88748,10.22954,10.53718,10.51381,5.0,2059.50137,2058.33962,2055.65912
2018-07-01 01:01:00.000,2032.9560000000001,-20.404,6.0,400.0,400.0,405.0,12110642.0,44830.0,200978.0,958535.0,1769.2993600000002,13.49467,67.5,46.6,83.8,0.9990000000000001,49.973,5.18612,1757.86883,11198.28418,59.0,467.60308,9.58002,10.3595,10.53549,10.56271,5.0,2057.41437,2060.0275,2057.33813
2018-07-01 01:06:00.000,1999.6970000000001,-3.944,6.0,398.0,398.0,403.0,12110800.0,44830.0,200978.0,958537.0,1748.73933,13.48266,67.5,46.6,83.8,0.9990000000000001,49.973,6.6920899999999985,1757.86883,11256.7373,58.0,467.60308,11.00781,10.60431,10.11337,10.35361,5.0,2057.042,1969.62512,2028.62438
2018-07-01 01:11:00.000,2010.9379999999999,-12.972000000000001,6.0,398.0,398.0,403.0,12110969.0,44830.0,200978.0,958538.0,1762.44116,13.47466,67.5,46.6,83.8,0.9990000000000001,49.973,7.420139999999999,1760.87035,11173.55371,59.0,467.60308,10.52997,10.30931,10.24952,10.35527,5.0,2058.44987,2059.19963,2048.12788
2018-07-01 01:16:00.000,2095.9410000000003,-44.668,6.0,398.0,398.0,402.0,12111138.0,44830.0,200978.0,958540.0,1729.55972,13.24255,67.5,46.6,83.8,0.9990000000000001,49.973,5.7047300000000005,1732.85645,11393.87793,59.0,461.07848,10.44761,10.85853,10.76571,10.53543,5.0,2062.01875,2058.73825,2055.18688
2018-07-01 01:21:00.000,1994.729,-1.147,6.0,399.0,399.0,403.0,12111305.0,44830.0,200978.0,958541.0,1730.1601899999996,13.27256,67.5,46.6,83.8,0.9990000000000001,49.973,7.8689399999999985,1731.8560899999998,11381.5127,59.0,461.07848,10.44957,10.99079,11.10971,10.71827,5.0,2056.5875,2058.85062,2057.86438
2018-07-01 01:26:00.000,2012.866,-21.006999999999998,6.0,398.0,399.0,404.0,12111473.0,44830.0,200978.0,958543.0,1774.3269699999996,13.50067,67.5,46.6,83.8,0.9990000000000001,49.973,4.80714,1762.87122,11290.46094,59.0,456.72874,9.05927,9.27386,9.98248,10.58454,5.0,2059.55975,2059.99362,2058.49262
2018-07-01 01:31:00.000,2106.367,-36.075,6.0,399.0,399.0,403.0,12111635.0,44830.0,200978.0,958544.0,1766.49305,13.54069,67.5,46.6,83.8,0.9990000000000001,49.973,5.49529,1768.87426,11169.05762,58.0,456.72874,10.75465,10.56813,10.1585,10.3545,5.0,2058.27962,2060.29038,2059.19513
2018-07-01 01:36:00.000,1998.024,-1.8030000000000002,6.0,398.0,398.0,403.0,12111802.0,44830.0,200978.0,958546.0,1751.90588,13.43864,67.5,46.6,83.8,0.9990000000000001,49.973,6.64222,1751.8657899999996,11246.62012,58.0,456.72874,10.25304,10.86757,10.53652,10.44025,5.0,2057.22038,2059.90162,2058.71775
2018-07-01 01:46:00.000,2018.582,-8.619,6.0,398.0,398.0,402.0,12112118.0,44830.0,200978.0,958549.0,1760.76029,13.53669,67.5,46.6,83.8,0.9990000000000001,49.973,6.52254,1761.87071,11101.6123,58.0,452.37901,10.88489,10.77556,10.24742,10.38081,16.0,2057.31762,2051.05075,2045.68025
2018-07-01 01:51:00.000,1979.67,-5.013999999999999,6.0,397.0,397.0,402.0,12112276.0,44830.0,200978.0,958551.0,1756.21288,13.40863,67.5,46.6,82.8,0.9990000000000001,49.973,1.2765799999999998,1743.86202,11280.34375,57.0,450.20414000000005,9.03656,9.8542,9.74781,10.19392,5.0,2047.471,1914.751,2007.76288
2018-07-01 02:01:00.000,1998.779,-3.49,6.0,397.0,398.0,402.0,12112597.0,44830.0,200978.0,958554.0,1768.6090800000004,13.53669,67.5,46.6,82.8,0.9990000000000001,49.973,3.89956,1766.87325,11110.60449,57.0,450.20414000000005,10.04738,9.95515,9.63897,9.80943,5.0,2046.48225,1947.11862,1959.77275
2018-07-01 02:06:00.000,1913.997,-19.632,6.0,397.0,397.0,402.0,12112759.0,44830.0,200978.0,958556.0,1745.73781,13.40262,67.5,46.6,82.8,0.9990000000000001,49.973,0.05984,1748.86427,10754.26465,57.0,450.20414000000005,9.7075,9.67802,9.68688,9.86102,5.0,1990.0079999999998,1968.36088,1970.13688
2018-07-01 02:11:00.000,2088.181,-51.762,6.0,398.0,398.0,402.0,12112912.0,44830.0,200978.0,958558.0,1755.0575600000002,13.49467,67.5,46.6,82.8,0.9990000000000001,49.973,1.56581,1757.86883,11178.05078,55.0,450.20414000000005,9.71769,10.18638,9.54809,9.67718,5.0,2030.91438,1771.50175,1892.32788
2018-07-01 02:16:00.000,1543.7479999999998,-22.739,6.0,397.0,397.0,401.0,12113055.0,44830.0,200978.0,958560.0,1756.8433899999998,13.37861,67.5,46.6,82.8,0.9990000000000001,49.973,0.02992,1745.86289,8608.35742,52.0,450.20414000000005,8.9194,8.83153,9.18654,9.39126,5.0,1608.39862,1738.96975,1785.24338
2018-07-01 02:21:00.000,1956.027,-5.647,6.0,398.0,398.0,402.0,12113206.0,44830.0,200978.0,958562.0,1721.38072,13.29657,67.5,46.6,82.8,0.9990000000000001,49.973,0.34907,1730.85558,11030.79297,55.0,450.20414000000005,10.30146,10.1159,9.69457,9.45545,5.0,2044.99988,1855.39362,1807.40538
2018-07-01 02:26:00.000,1846.558,-47.973,6.0,397.0,397.0,401.0,12113350.0,44830.0,200978.0,958564.0,1747.20861,13.44064,67.5,46.6,82.8,0.9990000000000001,49.973,0.03989,1755.86782,10118.02441,53.0,450.20414000000005,9.90775,9.95566,9.37212,9.33723,5.0,1820.04075,1742.20275,1767.68512
2018-07-01 02:31:00.000,1422.9779999999998,-21.79,6.0,397.0,396.0,400.0,12113484.0,44830.0,200978.0,958566.0,1751.15539,13.394620000000002,67.5,46.6,81.8,0.9990000000000001,49.973,0.03989,1748.86427,7904.6709,50.0,450.20414000000005,8.12937,8.33441,8.75692,9.16298,5.0,1458.0620000000001,1532.8173800000004,1669.39225
2018-07-01 02:36:00.000,1512.866,-16.717,6.0,396.0,396.0,401.0,12113614.0,44830.0,200978.0,958568.0,1737.3786300000004,13.40262,67.5,46.6,81.8,0.9990000000000001,49.973,0.03989,1745.86289,8413.88867,51.0,450.20414000000005,8.73282,8.91538,9.16854,9.06324,5.0,1581.225,1677.89338,1628.79412
2018-07-01 02:41:00.000,1789.4229999999998,-35.861,6.0,397.0,397.0,401.0,12113764.0,44830.0,200978.0,958570.0,1756.0029600000007,13.39262,67.5,46.6,81.8,0.9990000000000001,49.973,0.00997,1744.86238,9725.71289,54.0,450.20414000000005,9.04563,9.59673,9.68794,9.31708,5.0,1832.17062,1866.7335,1758.22575
2018-07-01 02:46:00.000,1653.871,-2.995,6.0,397.0,397.0,401.0,12113917.0,44830.0,200978.0,958571.0,1761.93092,13.400620000000002,67.5,46.6,81.8,0.9990000000000001,49.973,0.03989,1750.86528,9212.0,54.0,450.20414000000005,9.45959,8.911719999999997,9.43464,9.49359,5.0,1684.756,1836.87712,1817.737
2018-07-01 02:51:00.000,1867.024,-7.0089999999999995,6.0,398.0,398.0,402.0,12114071.0,44830.0,200978.0,958572.0,1755.73268,13.45665,67.5,46.6,80.8,0.9990000000000001,49.973,0.04987,1753.8668,10438.39258,54.0,450.20414000000005,9.66361,8.97707,9.53338,9.54492,5.0,1885.10762,1841.02088,1840.07688
2018-07-01 02:56:00.000,1878.358,-32.203,6.0,397.0,398.0,401.0,12114222.0,44830.0,200978.0,958573.0,1760.9703600000007,13.384620000000002,67.5,46.6,80.8,0.9990000000000001,49.973,0.03989,1749.86477,10164.1123,55.0,450.20414000000005,9.88252,9.86009,9.65289,9.65287,5.0,1872.9875,1882.0155,1890.37775
2018-07-01 03:01:00.000,1993.5629999999999,10.462,6.0,397.0,398.0,401.0,12114376.0,44830.0,200978.0,958574.0,1762.53111,13.43864,67.5,46.6,80.8,0.9990000000000001,49.973,0.34907,1751.8657899999996,11082.50195,55.0,450.20414000000005,10.06585,10.08942,9.80536,9.603,5.0,2046.57238,1899.61862,1873.46062
2018-07-01 03:06:00.000,1578.4170000000001,-6.197,6.0,396.0,396.0,400.0,12114525.0,44830.0,200978.0,958575.0,1763.8519,13.41463,67.5,46.6,80.8,0.9990000000000001,49.973,0.02992,1752.8663,8961.3252,53.0,454.55388,9.1838,8.72216,9.02498,9.50176,5.0,1628.4855,1713.48525,1849.1
2018-07-01 03:16:00.000,1789.0479999999998,0.5529999999999999,6.0,396.0,396.0,399.0,12114817.0,44830.0,200978.0,958577.0,1760.0399699999996,13.422629999999998,67.5,46.6,79.8,0.9990000000000001,49.973,0.02992,1749.86477,9976.3877,54.0,454.55388,9.24554,8.68848,8.94357,9.17639,5.0,1850.09238,1787.13712,1776.08212
2018-07-01 03:21:00.000,1736.345,-2.6319999999999997,6.0,397.0,397.0,401.0,12114968.0,44830.0,200978.0,958578.0,1765.66762,13.44464,67.5,45.6,79.8,0.9990000000000001,49.973,0.02992,1754.86731,9790.91113,54.0,454.55388,8.80428,9.15317,9.35457,9.2657,5.0,1767.56425,1806.79075,1813.24588
2018-07-01 03:26:00.000,1982.615,-22.976999999999997,6.0,397.0,398.0,400.0,12115131.0,44830.0,200978.0,958579.0,1763.1014100000002,13.41063,67.5,45.6,79.8,0.9990000000000001,49.973,0.01995,1751.8657899999996,10713.79785,57.0,454.55388,9.78772,9.68735,9.6222,9.47933,5.0,1947.9995,1939.59275,1917.91312
2018-07-01 03:36:00.000,1985.249,14.738,6.0,398.0,398.0,401.0,12115459.0,44830.0,200978.0,958580.0,1760.9553399999998,13.496670000000002,67.5,45.6,79.8,0.9990000000000001,49.973,1.57578,1762.87122,11131.96191,59.0,454.55388,10.14919,9.52897,9.95031,9.81109,5.0,2060.95512,2055.28675,1998.08838
2018-07-01 03:41:00.000,2042.207,-3.1660000000000004,6.0,396.0,396.0,399.0,12115627.0,44830.0,200978.0,958581.0,1757.38367,13.52268,67.5,45.6,79.8,0.9990000000000001,49.973,5.04649,1766.87325,11093.74219,59.0,454.55388,10.21185,10.36536,10.09747,9.89469,5.0,2061.61075,2059.647,2036.07688
2018-07-01 03:46:00.000,2068.176,-0.498,6.0,397.0,397.0,399.0,12115794.0,44830.0,200978.0,958582.0,1736.7033600000002,13.32258,67.5,45.6,79.8,0.9990000000000001,49.973,1.6057,1734.8574600000004,11256.7373,58.0,454.55388,9.48039,9.55655,9.53168,9.77776,5.0,2054.5933800000007,2017.56138,2027.892
2018-07-01 03:51:00.000,1975.259,22.798000000000002,6.0,397.0,397.0,399.0,12115955.0,44830.0,200979.0,958583.0,1750.5552,13.43264,67.5,45.6,79.8,0.9990000000000001,49.973,0.16955,1753.8668,11106.10742,58.0,450.20414000000005,9.87106,9.7294,9.70226,9.86662,5.0,2041.38925,2005.45762,2030.30362
2018-07-01 04:07:00.000,950.451,-27.873,6.0,393.0,393.0,394.0,12116356.0,44830.0,200981.0,958586.0,1741.16052,13.43064,67.5,45.6,79.8,0.998,49.973,0.01995,1749.86477,5334.9785200000015,45.0,437.15493,7.65773,6.89053,7.1441300000000005,8.23505,5.0,971.80044,966.29056,1337.10712
2018-07-01 04:12:00.000,631.16,-76.124,6.0,392.0,392.0,392.0,12116419.0,44830.0,200983.0,958589.0,1560.89155,11.88387,66.5,45.6,79.8,0.9890000000000001,49.973,0.01995,1549.76599,4004.04419,43.0,437.15493,6.33545,6.7279800000000005,6.39717,7.29387,5.0,647.48175,652.73275,977.62738
2018-07-01 04:17:00.000,893.587,-6.593999999999999,6.0,393.0,393.0,395.0,12116486.0,44830.0,200985.0,958591.0,1718.7844699999996,13.19052,65.5,45.6,78.8,0.9990000000000001,49.973,0.01995,1719.85,4939.29541,42.0,437.15493,7.616110000000001,7.727060000000002,7.47527,7.19245,5.0,898.97625,898.23381,885.534
2018-07-01 04:22:00.000,479.535,-38.779,6.0,392.0,392.0,393.0,12116545.0,44830.0,200987.0,958595.0,1427.07027,10.9294,65.5,45.6,77.8,0.993,49.973,0.01995,1425.70458,3425.13257,39.0,437.15493,6.55117,6.2489,5.7634300000000005,6.75822,5.0,494.29897,519.8425,765.96975
2018-07-01 04:27:00.000,358.355,-58.802,6.0,390.0,390.0,392.0,12116576.0,44830.0,200988.0,958599.0,1298.57677,9.95492,63.5,45.6,75.8,0.992,49.973,0.01995,1300.64281,2866.45483,37.0,448.02927,6.01262,5.47051,5.37411,5.9372099999999985,5.0,383.86259,382.42378,527.09063
2018-07-01 04:32:00.000,393.955,-44.657,6.0,391.0,391.0,392.0,12116604.0,44830.0,200989.0,958603.0,1338.82666,10.16903,63.5,45.6,73.8,0.996,49.973,0.01995,1331.65823,2904.67432,37.0,448.02927,6.48942,5.39874,5.71082,5.71448,5.0,411.33575,404.91253,427.17112
2018-07-01 04:37:00.000,384.582,-43.003,6.0,390.0,390.0,391.0,12116643.0,44830.0,200991.0,958606.0,1334.68468,10.14701,62.5,44.6,71.8,0.9890000000000001,49.973,0.01995,1325.65519,2913.66724,38.0,448.02927,4.93759,5.41102,5.62338,5.86161,5.0,411.76081,466.62819,466.4785
2018-07-01 04:42:00.000,489.733,-32.378,6.0,391.0,391.0,393.0,12116681.0,44830.0,200993.0,958609.0,1435.99976,11.06347,62.5,44.6,69.8,0.99,49.973,0.01995,1442.71305,3490.33057,38.0,452.37901,6.002669999999998,6.1625,6.10785,5.90819,11.0,523.8498099999998,521.28544,482.95156
2018-07-01 04:47:00.000,804.5360000000001,-42.012,6.0,391.0,391.0,392.0,12116737.0,44830.0,200996.0,958611.0,1673.0119,12.78432,62.5,43.6,67.8,0.9990000000000001,49.973,0.01995,1670.82589,4653.7739299999985,39.0,456.72874,7.61356,7.15522,7.154719999999998,6.4694400000000005,5.0,816.85994,784.1524400000002,626.17088
2018-07-01 04:52:00.000,829.737,-83.625,6.0,391.0,391.0,393.0,12116801.0,44830.0,200997.0,958614.0,1687.43404,12.90038,62.5,43.6,66.8,0.9990000000000001,49.973,0.01995,1689.83508,4805.52783,40.0,456.72874,7.27337,6.914339999999998,6.8835,6.76717,5.0,831.52856,759.45031,716.5455
2018-07-01 04:57:00.000,688.618,-48.29,6.0,391.0,391.0,393.0,12116863.0,44830.0,201001.0,958617.0,1594.52319,12.28207,62.5,43.6,64.8,0.997,49.973,0.01995,1603.79264,4318.79248,40.0,456.72874,5.8868,6.33336,6.46301,6.730639999999998,5.0,714.82825,703.59144,734.91925
2018-07-01 05:02:00.000,568.075,-65.902,6.0,391.0,390.0,392.0,12116922.0,44830.0,201003.0,958621.0,1498.92586,11.51969,62.5,42.6,63.8,0.9890000000000001,49.973,0.01995,1506.74477,3792.71338,38.0,456.72874,6.938510000000001,6.5564100000000005,6.38651,6.6954,5.0,591.75306,596.3915,719.84912
2018-07-01 05:07:00.000,628.901,-58.61600000000001,6.0,390.0,390.0,392.0,12116979.0,44830.0,201006.0,958623.0,1552.26223,11.9319,61.5,42.6,62.8,0.9990000000000001,49.973,0.01995,1553.76802,4080.48315,39.0,456.72874,6.7283300000000015,6.58748,6.8266100000000005,6.85295,5.0,660.99231,700.41981,719.56638
2018-07-01 05:12:00.000,726.931,-59.501000000000005,6.0,390.0,390.0,392.0,12117036.0,44830.0,201010.0,958626.0,1636.34885,12.53219,61.5,42.6,60.8,0.9990000000000001,49.973,0.01995,1637.80945,4506.51709,39.0,456.72874,7.7007,7.391739999999999,6.98365,6.875560000000001,5.0,764.462,748.3166200000002,712.8996900000002
2018-07-01 05:17:00.000,628.145,-38.071999999999996,6.0,389.0,389.0,391.0,12117095.0,44830.0,201013.0,958629.0,1562.84241,11.90789,61.5,41.6,59.8,0.9990000000000001,49.973,0.01995,1552.76751,4029.89844,40.0,456.72874,7.4256199999999986,6.95821,6.904560000000001,6.986789999999999,5.0,654.3480000000001,662.59662,725.814
2018-07-01 05:22:00.000,687.6669999999999,-48.608999999999995,6.0,391.0,391.0,393.0,12117155.0,44830.0,201015.0,958632.0,1595.3785,12.21604,61.5,41.6,58.8,0.995,49.973,0.01995,1592.78721,4216.49902,39.0,456.72874,6.47694,6.81367,6.97483,7.027610000000001,5.0,709.3335599999998,744.08969,743.49469
2018-07-01 05:27:00.000,581.048,-55.336999999999996,6.0,390.0,389.0,391.0,12117205.0,44830.0,201017.0,958635.0,1509.07074,11.48368,61.5,41.6,57.8,0.997,49.973,0.01995,1499.74123,3753.36987,39.0,456.72874,5.45204,6.4683,6.743689999999999,6.81557,5.0,593.86775,602.4196900000002,662.2941900000002
2018-07-01 05:32:00.000,539.7959999999999,-38.361999999999995,6.0,391.0,391.0,392.0,12117251.0,44830.0,201018.0,958639.0,1468.76093,11.31959,60.5,40.6,56.8,0.998,49.973,0.01995,1475.72935,3714.0263700000014,37.0,456.72874,6.798839999999998,6.74812,6.50601,6.6433100000000005,5.0,565.34038,569.02363,611.41119
2018-07-01 05:37:00.000,661.8760000000001,-25.043000000000003,6.0,391.0,391.0,392.0,12117300.0,44830.0,201022.0,958642.0,1588.18995,12.09798,60.5,40.6,55.8,0.9990000000000001,50.076,0.01995,1579.7807699999996,4168.1626,38.0,456.72874,6.56743,6.733860000000001,6.755330000000002,6.63413,5.0,685.32175,672.30219,622.94056
2018-07-01 05:42:00.000,897.5419999999999,-49.202,6.0,391.0,391.0,392.0,12117367.0,44830.0,201023.0,958644.0,1737.70897,13.29257,60.5,40.6,55.8,0.995,49.976000000000006,0.01995,1738.8594899999996,5096.66943,39.0,456.72874,7.15936,7.0365199999999986,7.03994,6.91454,5.0,914.51406,893.57531,759.04375
2018-07-01 05:47:00.000,1139.2,9.424,6.0,391.0,391.0,394.0,12117455.0,44830.0,201026.0,958645.0,1750.40519,13.40462,60.5,39.6,54.8,0.995,49.976000000000006,0.01995,1747.8637600000004,6160.06787,42.0,456.72874,8.40245,8.09066,7.74724,7.2424300000000015,5.0,1143.92062,1168.58662,978.2125
2018-07-01 05:52:00.000,1279.991,-9.336,6.0,392.0,393.0,394.0,12117559.0,44830.0,201028.0,958646.0,1745.7227899999998,13.41663,60.5,39.6,54.8,0.998,49.976000000000006,0.01995,1754.86731,7198.73633,44.0,456.72874,8.58752,8.17662,8.06235,7.708069999999998,5.0,1289.62175,1303.66638,1171.06625
2018-07-01 05:57:00.000,1016.725,220.81,6.0,394.0,394.0,396.0,12117661.0,44830.0,201029.0,958647.0,1763.73163,13.412629999999998,61.5,39.6,53.8,0.985,49.976000000000006,0.01995,1753.8668,5399.05225,42.0,456.72874,8.105360000000001,7.795610000000001,7.729430000000002,7.8269600000000015,5.0,995.191,1072.91425,1200.4568800000004
2018-07-01 06:02:00.000,661.0989999999999,-41.15,6.0,390.0,389.0,391.0,12117731.0,44830.0,201032.0,958649.0,1572.38725,12.09998,61.5,39.6,53.8,0.9940000000000001,49.976000000000006,0.01995,1579.7807699999996,4174.90723,39.0,456.72874,6.942310000000001,6.78176,6.632110000000001,7.29255,5.0,689.54925,680.48575,956.77562
2018-07-01 06:07:00.000,592.319,-58.006,6.0,389.0,389.0,390.0,12117781.0,44830.0,201038.0,958652.0,1525.98431,11.60173,61.5,39.6,52.8,0.996,49.976000000000006,0.01995,1516.7497,3895.00659,40.0,463.25335,5.9044300000000005,6.28774,6.48781,6.796130000000002,5.0,607.40075,620.93969,742.08825
2018-07-01 06:12:00.000,671.452,-22.93,6.0,390.0,390.0,391.0,12117832.0,44830.0,201041.0,958655.0,1595.06332,12.19603,61.5,39.6,52.8,0.997,49.976000000000006,0.01995,1593.78772,4222.11963,38.0,463.25335,6.42366,6.36881,6.7926600000000015,6.707510000000001,5.0,704.80481,691.45088,687.51944
2018-07-01 06:27:00.000,1196.8980000000001,-40.265,6.0,392.0,391.0,393.0,12118045.0,44830.0,201047.0,958660.0,1759.45466,13.47866,60.5,38.6,51.8,0.993,49.976000000000006,0.01995,1757.86883,6591.72217,41.0,456.72874,7.586880000000002,7.814660000000001,7.675889999999999,7.258310000000002,5.0,1154.21475,1016.46838,923.58081
2018-07-01 06:32:00.000,1056.372,-8.113999999999999,6.0,393.0,393.0,394.0,12118135.0,44830.0,201049.0,958661.0,1738.69942,13.38862,60.5,38.6,51.8,1.0,49.976000000000006,0.01995,1745.86289,5874.54639,41.0,450.20414000000005,8.24259,8.19753,7.9665,7.5894,5.0,1107.8635,1126.15338,1032.13269
2018-07-01 06:37:00.000,1374.6589999999999,-20.495,6.0,394.0,393.0,395.0,12118234.0,44830.0,201050.0,958662.0,1754.35211,13.412629999999998,61.5,38.6,51.8,0.995,49.976000000000006,0.01995,1751.8657899999996,7561.8208,43.0,450.20414000000005,9.13284,8.515139999999999,8.02168,7.84828,5.0,1380.54075,1238.5,1152.45988
2018-07-01 06:42:00.000,1449.24,6.479,6.0,394.0,394.0,397.0,12118337.0,44830.0,201051.0,958662.0,1741.8808399999998,13.41663,61.5,38.6,50.8,0.995,49.976000000000006,0.01995,1750.86528,8014.8330099999985,44.0,450.20414000000005,8.94278,9.05511,8.345289999999999,7.952139999999999,5.0,1456.80162,1352.87325,1205.43325
2018-07-01 06:47:00.000,1096.9389999999999,-37.839,6.0,390.0,390.0,392.0,12118434.0,44830.0,201054.0,958664.0,1760.37017,13.422629999999998,61.5,38.6,50.8,0.9990000000000001,49.976000000000006,0.01995,1748.86427,6144.33057,42.0,450.20414000000005,7.3745699999999985,7.8365,7.9806300000000014,7.98382,5.0,1137.7845,1139.39512,1187.2615
2018-07-01 06:57:00.000,1104.032,-7.559,6.0,393.0,391.0,393.0,12118602.0,44830.0,201059.0,958670.0,1741.49087,13.42664,61.5,38.6,50.8,1.0,49.976000000000006,0.01995,1749.86477,6162.31641,41.0,450.20414000000005,7.451010000000001,7.49582,7.5661,7.54788,5.0,1131.21675,1080.335,1037.47794
2018-07-01 07:02:00.000,738.5369999999999,-65.66,6.0,390.0,390.0,392.0,12118681.0,44830.0,201062.0,958673.0,1622.9622,12.50218,61.5,38.6,50.8,0.996,49.976000000000006,0.01995,1629.80553,4457.05664,39.0,450.20414000000005,6.5166,6.40466,6.7512,7.27837,5.0,770.297,868.4585,980.55462
2018-07-01 07:07:00.000,916.2739999999999,-52.443999999999996,6.0,390.0,389.0,392.0,12118747.0,44830.0,201064.0,958677.0,1759.93486,13.40262,61.5,38.6,50.8,0.9990000000000001,49.976000000000006,0.01995,1749.86477,5125.896,39.0,454.55388,6.747089999999999,7.20166,7.221139999999999,7.07652,11.0,955.07394,927.03275,891.83369
2018-07-01 07:12:00.000,1083.792,-23.833000000000002,6.0,392.0,391.0,394.0,12118824.0,44830.0,201065.0,958680.0,1757.5186600000004,13.38262,61.5,38.6,50.8,0.9990000000000001,49.976000000000006,0.01995,1745.86289,6097.11865,40.0,456.72874,7.4611100000000015,7.858910000000002,7.41852,7.13183,5.0,1155.02025,1065.32238,936.7155
2018-07-01 07:17:00.000,1067.583,-14.799000000000001,6.0,393.0,393.0,395.0,12118902.0,44830.0,201066.0,958683.0,1763.94185,13.43264,61.5,37.6,50.8,0.9940000000000001,49.976000000000006,0.01995,1753.8668,5894.78027,41.0,456.72874,7.8003300000000015,7.61487,7.6631399999999985,7.17687,5.0,1065.65475,1070.487,955.674
