date,Grid_ap,Grid_reap,state,voltage_phaseA,voltage_phaseB,voltage_phaseC,Generation_active,Consumption_active,Generation_reactive,Consumption_reactive,Generator_speed,Rotor_speed,Gearbox_oil_temp,Generator_bearing_tem_drive,Generator_bearing_tem_nondrive,Power_factor,Grid_frequency,Pitch_angle,PCS_speed,PCS_torque,PCS_rotor_temp,Nacelle_revolution,wind_speed,Avg_Wind_speed_3s,Avg_wind_speed_5min,Avg_wind_speed_30s,Avg_pitch_angle,active_power,Avg_active_power_30s,Avg_active_pow_300s,temp_1,temp_2
2018-07-01 00:12:00,1940.85,-7.77,6.0,399.0,399.0,404.0,12109036.0,44830.0,200978.0,958519.0,1738.5492600000002,13.3586,67.5,47.6,83.8,0.9990000000000001,49.973,0.03989,1740.8605,10935.24512,59.0,458.90361,10.0852,9.98243,9.83433,9.88342,5.0,2038.24225,2025.65038,2006.239,67.5,67.5
2018-07-01 00:17:00,1979.3670000000002,-14.97,6.0,398.0,398.0,403.0,12109182.0,44830.0,200978.0,958521.0,1771.70055,13.50668,67.5,47.6,83.8,0.9990000000000001,49.973,0.04987,1759.8698399999996,11102.73535,56.0,458.90361,10.05747,9.45999,9.53365,9.85688,5.0,1950.8665,1779.88162,1963.38312,67.5,67.5
2018-07-01 00:22:00,2041.711,-37.389,6.0,397.0,398.0,402.0,12109342.0,44830.0,200978.0,958523.0,1779.6395899999998,13.64474,67.5,47.6,83.8,0.9990000000000001,49.973,2.77258,1789.88476,10975.71289,58.0,458.90361,10.59145,10.14396,10.17575,9.89905,5.0,2061.85938,1989.47888,1979.90112,67.5,67.5
2018-07-01 00:27:00,2083.56,-43.107,6.0,398.0,398.0,403.0,12109504.0,44830.0,200978.0,958524.0,1728.26925,13.1425,67.5,47.6,83.8,0.9990000000000001,49.973,0.5984,1716.8486300000004,11372.52051,59.0,458.90361,9.7168,10.14736,10.46116,10.19854,5.0,2058.30013,2058.69425,2025.6805,67.5,67.5
2018-07-01 00:32:00,2025.615,-13.127,6.0,398.0,399.0,404.0,12109668.0,44830.0,200978.0,958526.0,1746.6232899999998,13.406629999999998,67.5,47.6,83.8,0.9990000000000001,49.973,7.49993,1749.86477,11243.24902,59.0,458.90361,11.92885,11.04994,10.82445,10.39618,5.0,2058.96425,2059.29088,2042.38188,67.5,67.5
2018-07-01 00:37:00,1987.924,-9.767999999999999,6.0,398.0,398.0,403.0,12109834.0,44830.0,200978.0,958527.0,1728.23922,13.25455,67.5,47.6,83.8,0.9990000000000001,49.973,5.54516,1730.85558,11421.98047,59.0,458.90361,10.59591,10.69858,10.88035,10.64788,5.0,2058.66187,2059.00575,2052.69087,67.5,67.5
2018-07-01 00:42:00,2002.227,-10.352,6.0,398.0,398.0,403.0,12110003.0,44830.0,200978.0,958529.0,1756.40809,13.52268,67.5,47.6,83.8,0.9990000000000001,49.973,6.7519300000000015,1764.8722300000004,11121.8457,59.0,458.90361,10.27847,10.37753,10.79422,10.57513,5.0,2062.30388,2060.1095,2056.42038,67.5,67.5
2018-07-01 00:47:00,2067.198,-35.586999999999996,6.0,397.0,397.0,402.0,12110171.0,44830.0,200978.0,958530.0,1744.98747,13.42063,67.5,47.6,83.8,0.9990000000000001,49.973,5.4554,1752.8663,11187.04297,60.0,458.90361,10.56318,10.46441,10.85938,10.70687,5.0,2063.12075,2059.96712,2058.46763,67.5,67.5
2018-07-01 00:52:00,2060.917,-29.999000000000002,6.0,399.0,400.0,405.0,12110339.0,44830.0,200978.0,958532.0,1758.80927,13.41663,67.5,46.6,83.8,0.9990000000000001,49.973,2.56314,1748.86427,11267.97852,59.0,461.07848,8.97592,10.22086,10.40427,10.60312,11.0,2062.52738,2059.35062,2059.08575,67.5,67.5
2018-07-01 00:57:00,1980.582,-12.968,6.0,399.0,400.0,405.0,12110507.0,44830.0,200978.0,958534.0,1729.93511,13.17451,67.5,46.6,83.8,0.9990000000000001,49.973,3.07178,1719.85,11474.8125,59.0,467.60308,10.0755,10.48857,10.81746,10.57467,5.0,2057.76575,2058.14438,2056.24638,67.5,67.5
2018-07-01 01:02:00,2005.306,-22.016,6.0,398.0,398.0,403.0,12110675.0,44830.0,200978.0,958536.0,1763.0864,13.61673,67.5,46.6,83.8,0.9990000000000001,49.973,8.5571,1772.87629,11120.72168,59.0,467.60308,10.88315,10.72109,10.48098,10.54642,5.0,2053.05925,2060.09975,2057.70338,67.5,67.5
2018-07-01 01:07:00,2015.3670000000002,-2.283,6.0,398.0,399.0,402.0,12110833.0,44830.0,200978.0,958537.0,1750.7053600000004,13.3606,67.5,46.6,83.8,0.9990000000000001,49.973,4.66751,1739.86,11246.62012,58.0,467.60308,10.0724,10.27873,10.62307,10.41794,5.0,2057.7,2046.83388,2034.14088,67.5,67.5
2018-07-01 01:12:00,1990.954,-4.6530000000000005,6.0,398.0,399.0,403.0,12111003.0,44830.0,200978.0,958539.0,1740.36528,13.26256,67.5,46.6,83.8,0.9990000000000001,49.973,7.41017,1729.8550699999996,11343.29297,59.0,467.60308,10.51788,10.79112,10.42225,10.34623,5.0,2055.8245,2059.36875,2050.20863,67.5,67.5
2018-07-01 01:17:00,2053.614,-30.915,6.0,398.0,398.0,402.0,12111171.0,44830.0,200978.0,958540.0,1758.2241,13.47266,67.5,46.6,83.8,0.9990000000000001,49.973,6.2632400000000015,1757.86883,11094.86719,59.0,461.07848,10.19629,10.56907,10.56934,10.53487,5.0,2056.06675,2060.0965,2056.07362,67.5,67.5
2018-07-01 01:22:00,2037.6570000000002,-7.305,6.0,399.0,399.0,403.0,12111338.0,44830.0,200978.0,958541.0,1747.4786,13.44865,67.5,46.6,83.8,0.9990000000000001,49.973,5.99396,1755.86782,11206.15332,59.0,461.07848,11.36121,10.90085,10.80293,10.73667,5.0,2063.00062,2059.2505,2058.0978800000007,67.5,67.5
2018-07-01 01:27:00,1998.384,1.531,6.0,399.0,399.0,404.0,12111505.0,44830.0,200978.0,958543.0,1764.4669600000002,13.48867,67.5,46.6,83.8,0.9990000000000001,49.973,6.5823800000000015,1764.8722300000004,11236.50391,58.0,456.72874,9.56143,9.66107,9.93725,10.47513,5.0,2060.12588,2059.43462,2058.65075,67.5,67.5
2018-07-01 01:32:00,2045.376,-31.82,6.0,399.0,399.0,402.0,12111667.0,44830.0,200978.0,958545.0,1741.55078,13.316579999999998,67.5,46.6,83.8,0.9990000000000001,49.973,6.27321,1738.8594899999996,11257.86133,58.0,456.72874,10.88343,10.84222,10.03483,10.28308,5.0,2054.41712,2053.07112,2057.39775,67.5,67.5
2018-07-01 01:37:00,1998.734,-0.526,6.0,398.0,399.0,403.0,12111836.0,44830.0,200978.0,958546.0,1722.9866600000007,13.204529999999998,67.5,46.6,83.8,0.9990000000000001,49.973,7.759239999999999,1726.85355,11438.8418,58.0,456.72874,10.2703,10.69689,10.8071,10.51511,5.0,2054.48662,2058.59025,2058.71313,67.5,67.5
2018-07-01 01:42:00,1988.35,-10.515,6.0,398.0,398.0,402.0,12111986.0,44830.0,200978.0,958548.0,1725.2076600000007,13.186520000000002,67.5,46.6,83.8,0.9990000000000001,49.973,1.21674,1721.85101,11359.03027,59.0,456.72874,10.53875,10.24417,10.61469,10.66363,5.0,2057.7363800000007,2059.188,2059.1415,67.5,67.5
2018-07-01 01:47:00,2079.558,-42.317,6.0,397.0,397.0,403.0,12112151.0,44830.0,200978.0,958550.0,1718.61945,13.17651,67.5,46.6,83.8,0.9990000000000001,49.973,3.1316200000000003,1721.85101,11499.54297,58.0,450.20414000000005,10.04737,10.57098,10.26116,10.35582,5.0,2052.66425,2029.40475,2043.21475,67.5,67.5
2018-07-01 01:52:00,1833.4720000000002,-11.132,6.0,398.0,397.0,402.0,12112308.0,44830.0,200978.0,958551.0,1737.5438,13.36461,67.5,46.6,82.8,0.9990000000000001,49.973,0.02992,1745.86289,10349.58887,57.0,450.20414000000005,9.25666,9.20041,9.51891,10.07609,5.0,1937.73738,1979.30012,2000.76762,67.5,67.5
2018-07-01 01:57:00,2001.9389999999999,-27.59,6.0,397.0,398.0,402.0,12112470.0,44830.0,200978.0,958553.0,1754.29205,13.46265,67.5,46.6,82.8,0.9990000000000001,49.973,0.8976,1751.8657899999996,11126.3418,57.0,450.20414000000005,10.53768,10.0297,9.83191,9.98803,5.0,2033.72175,1946.58412,1976.19438,67.5,67.5
2018-07-01 02:02:00,2059.2270000000003,-24.098000000000003,6.0,398.0,398.0,402.0,12112628.0,44830.0,200978.0,958555.0,1762.57616,13.43264,67.5,46.6,82.8,0.9990000000000001,49.973,0.28923000000000004,1750.86528,11113.97656,56.0,450.20414000000005,10.25378,9.84946,9.76603,9.81087,5.0,2046.9195,1922.3970000000002,1952.28688,67.5,67.5
2018-07-01 02:07:00,1994.651,-11.418,6.0,397.0,398.0,402.0,12112790.0,44830.0,200978.0,958556.0,1758.10383,13.53869,67.5,46.6,82.8,0.9990000000000001,49.973,4.46804,1766.87325,11160.06445,58.0,450.20414000000005,10.1946,10.28805,10.07709,9.89785,5.0,2060.33387,2042.14125,1983.7635,67.5,67.5
2018-07-01 02:12:00,1662.631,-31.038,6.0,397.0,397.0,402.0,12112944.0,44830.0,200978.0,958558.0,1751.00538,13.422629999999998,67.5,46.6,82.8,0.9990000000000001,49.973,0.02992,1749.86477,9224.36426,55.0,450.20414000000005,9.31235,9.70325,9.73123,9.68916,5.0,1691.7368800000004,1877.97738,1891.34575,67.5,67.5
2018-07-01 02:22:00,1917.09,-15.265999999999998,6.0,397.0,398.0,402.0,12113237.0,44830.0,200978.0,958562.0,1747.92893,13.44865,67.5,46.6,82.8,0.9990000000000001,49.973,0.02992,1754.86731,10671.08105,55.0,450.20414000000005,9.50947,9.01707,9.45955,9.4755,5.0,1906.37975,1867.56438,1823.01775,67.5,67.5
2018-07-01 02:27:00,1908.914,-24.654,6.0,398.0,398.0,402.0,12113377.0,44830.0,200978.0,958564.0,1759.69476,13.48066,67.5,46.6,82.8,0.9990000000000001,49.973,0.03989,1761.87071,10535.06543,52.0,450.20414000000005,9.56125,9.2656,8.99954,9.2831,5.0,1851.53125,1597.03338,1738.35538,67.5,67.5
2018-07-01 02:32:00,1484.635,-56.367,6.0,397.0,397.0,401.0,12113509.0,44830.0,200978.0,958566.0,1736.58338,13.33459,67.5,46.6,81.8,0.9990000000000001,49.973,0.03989,1745.86289,8047.43213,50.0,450.20414000000005,8.913780000000003,8.896930000000003,9.07409,9.13848,5.0,1523.17988,1614.1029999999998,1654.3845,67.5,67.5
2018-07-01 02:37:00,1859.318,1.359,6.0,398.0,398.0,401.0,12113644.0,44830.0,200978.0,958568.0,1744.91253,13.43864,67.5,46.6,81.8,0.9990000000000001,49.973,0.02992,1754.86731,10457.50195,52.0,450.20414000000005,9.22889,9.89892,9.61101,9.13756,5.0,1885.26338,1805.15238,1655.13012,67.5,67.5
2018-07-01 02:47:00,2054.37,-25.77,6.0,398.0,398.0,401.0,12113948.0,44830.0,200978.0,958571.0,1749.84976,13.44064,67.5,46.6,80.8,0.9990000000000001,49.973,0.1496,1752.8663,11119.59668,55.0,450.20414000000005,10.52867,10.30016,9.79793,9.51687,5.0,2048.22338,1900.76712,1824.6329999999998,67.5,67.5
2018-07-01 02:52:00,1820.164,-2.929,6.0,397.0,397.0,400.0,12114102.0,44830.0,200978.0,958572.0,1741.5057399999996,13.43264,67.5,46.6,80.8,0.9990000000000001,49.973,0.04987,1749.86477,10247.2959,55.0,450.20414000000005,9.59931,9.68294,9.67329,9.57888,5.0,1877.91875,1886.61838,1849.79712,67.5,67.5
2018-07-01 02:57:00,1973.4229999999998,3.582,6.0,398.0,398.0,401.0,12114253.0,44830.0,200978.0,958573.0,1756.22805,13.47466,67.5,46.6,80.8,0.9990000000000001,49.973,0.03989,1752.8663,10901.52148,55.0,450.20414000000005,9.70817,9.73297,9.52668,9.62372,5.0,1965.64562,1861.58875,1886.20275,67.5,67.5
2018-07-01 03:02:00,1915.9579999999999,-23.377,6.0,397.0,397.0,400.0,12114407.0,44830.0,200978.0,958574.0,1745.87295,13.45665,67.5,46.6,80.8,0.9990000000000001,49.973,0.03989,1754.86731,10342.84375,55.0,454.55388,9.34315,9.22115,9.68052,9.64208,5.0,1866.92162,1889.51188,1882.8729999999998,67.5,67.5
2018-07-01 03:07:00,1999.649,-5.73,6.0,396.0,397.0,399.0,12114555.0,44830.0,200978.0,958575.0,1768.9094,13.44464,67.5,46.6,80.8,0.9990000000000001,49.973,0.82778,1756.8683199999996,11127.46582,55.0,454.55388,10.61863,10.20792,9.43699,9.48181,5.0,2047.68588,1869.05075,1853.47075,67.5,67.5
2018-07-01 03:12:00,1777.915,-16.692999999999998,6.0,396.0,395.0,400.0,12114701.0,44830.0,200978.0,958577.0,1753.7668,13.47866,67.5,46.6,80.8,0.9990000000000001,49.973,0.02992,1762.87122,9867.34961,53.0,454.55388,9.87041,9.18474,9.04257,9.27423,5.0,1709.90375,1707.2160000000001,1798.4271199999996,67.5,67.5
2018-07-01 03:17:00,1885.5520000000001,-6.277,6.0,396.0,396.0,400.0,12114848.0,44830.0,200978.0,958578.0,1743.84686,13.33259,67.5,46.6,79.8,0.9990000000000001,49.973,0.04987,1739.86,10278.77051,55.0,454.55388,9.67815,9.87964,9.42599,9.20553,5.0,1954.3605,1911.38975,1795.26812,67.5,67.5
2018-07-01 03:22:00,1976.7579999999998,7.8020000000000005,6.0,398.0,398.0,400.0,12115000.0,44830.0,200978.0,958578.0,1732.09604,13.32859,67.5,45.6,79.8,0.9990000000000001,49.973,1.14693,1740.8605,11310.69336,56.0,454.55388,9.18112,9.63296,9.43871,9.27591,5.0,2056.34,1941.12025,1830.51438,67.5,67.5
2018-07-01 03:32:00,2084.944,-9.275,6.0,398.0,397.0,400.0,12115325.0,44830.0,200978.0,958580.0,1734.7974,13.38061,67.5,45.6,79.8,0.9990000000000001,49.973,3.96938,1743.86202,11270.22656,57.0,454.55388,9.47854,10.15494,9.85276,9.62731,5.0,2059.8385,2015.21362,1951.2745,67.5,67.5
2018-07-01 03:37:00,1987.638,15.290999999999999,6.0,397.0,397.0,400.0,12115492.0,44830.0,200978.0,958581.0,1752.3261699999996,13.43664,67.5,45.6,79.8,0.9990000000000001,49.973,3.1316200000000003,1751.8657899999996,11300.57812,59.0,454.55388,9.70195,9.83112,9.81018,9.81283,5.0,2060.47175,2058.9545,2009.20538,67.5,67.5
2018-07-01 03:42:00,2007.9070000000002,7.601,6.0,398.0,398.0,401.0,12115661.0,44830.0,200978.0,958581.0,1726.5583399999996,13.28256,67.5,45.6,79.8,0.9990000000000001,49.973,2.12432,1734.8574600000004,11352.28516,59.0,454.55388,8.96862,9.54553,10.03661,9.93185,5.0,2058.53738,2058.80975,2040.21838,67.5,67.5
2018-07-01 03:47:00,2046.359,12.405999999999999,6.0,397.0,397.0,400.0,12115822.0,44830.0,200978.0,958582.0,1761.4956100000004,13.43264,67.5,45.6,79.8,0.9990000000000001,49.973,2.48335,1749.86477,11164.56152,58.0,454.55388,10.76987,9.74102,9.57727,9.74572,5.0,2058.33038,2020.76038,2023.66288,67.5,67.5
2018-07-01 03:52:00,1649.058,-11.548,6.0,395.0,395.0,398.0,12115985.0,44830.0,200979.0,958583.0,1766.46302,13.46065,67.5,45.6,79.8,0.9990000000000001,49.973,0.02992,1754.86731,9288.43848,55.0,450.20414000000005,9.81484,8.81128,8.87255,9.69117,5.0,1667.5818800000004,1750.8565,1985.68612,67.5,67.5
2018-07-01 03:57:00,1328.631,-24.694000000000003,6.0,394.0,394.0,395.0,12116139.0,44830.0,200979.0,958584.0,1758.2089399999998,13.46065,67.5,45.6,79.8,0.9990000000000001,49.973,0.01995,1757.86883,7410.067379999998,53.0,443.67954,9.05969,8.66843,9.05382,9.5662,5.0,1318.43062,1612.98288,1896.66175,67.5,67.5
2018-07-01 04:02:00,1487.1070000000002,14.035,6.0,395.0,395.0,396.0,12116255.0,44830.0,200980.0,958585.0,1749.2796,13.43664,67.5,45.6,79.8,0.998,49.973,0.01995,1751.8657899999996,7941.7666,50.0,443.67954,8.82043,8.957139999999997,8.86027,8.92393,5.0,1447.82525,1530.10862,1607.5715,67.5,67.5
2018-07-01 04:13:00,810.041,-66.068,6.0,392.0,392.0,393.0,12116432.0,44830.0,200984.0,958589.0,1689.8501,12.98642,66.5,45.6,78.8,0.9990000000000001,49.973,0.01995,1691.8361,4691.99365,42.0,437.15493,7.164860000000001,7.38289,6.76599,7.178660000000002,5.0,837.09388,738.2783099999998,928.96694,67.5,67.5
2018-07-01 04:18:00,783.3330000000001,-57.583999999999996,6.0,392.0,392.0,393.0,12116501.0,44830.0,200985.0,958592.0,1672.54656,12.82834,65.5,45.6,77.8,0.9990000000000001,49.973,0.01995,1670.82589,4662.7666,41.0,437.15493,6.99348,7.099660000000001,7.211419999999999,7.21755,5.0,821.0005,882.9898800000002,888.62238,66.5,67.5
2018-07-01 04:23:00,375.73900000000003,-67.559,6.0,391.0,392.0,393.0,12116553.0,44830.0,200988.0,958595.0,1322.57363,10.09499,64.5,45.6,76.8,0.976,49.973,0.01995,1313.64925,2935.02515,39.0,437.15493,5.37641,5.21629,5.25304,6.51623,5.0,403.04528,469.13534,714.4178099999998,65.5,66.5
2018-07-01 04:28:00,342.069,-68.22800000000001,6.0,390.0,390.0,392.0,12116582.0,44830.0,200988.0,958600.0,1289.60239,9.90089,63.5,45.6,74.8,0.9890000000000001,49.973,0.01995,1290.63788,2759.66553,37.0,448.02927,4.66279,4.98296,5.34523,5.82,5.0,376.59688,371.91456,498.29297,64.5,65.5
2018-07-01 04:38:00,367.80400000000003,-69.195,6.0,391.0,391.0,393.0,12116649.0,44830.0,200991.0,958606.0,1313.76427,10.04296,62.5,44.6,70.8,0.99,49.973,0.01995,1315.65026,2840.60083,37.0,448.02927,5.62651,5.44745,5.50119,5.76156,5.0,391.42628,391.47003,451.11172,62.5,63.5
2018-07-01 04:43:00,645.8,-19.026,6.0,392.0,392.0,393.0,12116691.0,44830.0,200993.0,958609.0,1568.29017,12.00593,62.5,44.6,68.8,0.9990000000000001,49.973,0.01995,1566.7744699999996,4029.89844,38.0,456.72874,6.16951,6.12367,6.469519999999998,6.02684,5.0,676.48975,617.25638,504.67822,62.5,62.5
2018-07-01 04:48:00,858.7869999999999,-72.066,6.0,391.0,390.0,392.0,12116751.0,44830.0,200996.0,958612.0,1691.95126,13.00643,62.5,43.6,67.8,0.9990000000000001,49.973,0.01995,1701.84117,4826.88525,40.0,456.72874,8.01285,7.63613,7.301989999999999,6.619460000000001,5.0,860.2869400000002,838.34075,664.84844,62.5,62.5
2018-07-01 04:53:00,905.122,-54.153999999999996,6.0,392.0,392.0,394.0,12116816.0,44830.0,200998.0,958615.0,1747.58371,13.32859,62.5,43.6,65.8,0.993,49.973,0.01995,1735.85797,5039.34033,41.0,456.72874,6.82839,7.0466,7.17788,6.860119999999998,5.0,917.26212,911.60425,754.86019,62.5,62.5
2018-07-01 04:58:00,715.1560000000001,-49.733000000000004,6.0,391.0,391.0,393.0,12116875.0,44830.0,201001.0,958618.0,1633.73744,12.41414,62.5,43.6,64.8,0.9990000000000001,49.973,0.01995,1623.80264,4415.46484,40.0,456.72874,7.228860000000001,6.76737,6.62517,6.682930000000002,5.0,737.95281,708.37075,729.7925,62.5,62.5
2018-07-01 05:03:00,660.449,-56.43600000000001,6.0,390.0,390.0,392.0,12116933.0,44830.0,201004.0,958621.0,1581.48161,12.08597,61.5,42.6,63.8,0.995,49.973,0.01995,1579.7807699999996,4140.06006,39.0,456.72874,6.59686,6.760789999999999,6.781110000000001,6.71679,5.0,687.95919,650.51612,706.60094,62.5,62.5
2018-07-01 05:08:00,599.059,-38.495,6.0,391.0,390.0,393.0,12116989.0,44830.0,201007.0,958624.0,1527.21471,11.68778,61.5,42.6,61.8,0.993,49.973,0.01995,1529.756,3875.89673,39.0,456.72874,6.89902,6.95075,6.840330000000002,6.84225,5.0,618.19531,622.36688,701.23312,61.5,62.5
2018-07-01 05:13:00,737.1080000000001,-34.542,6.0,390.0,390.0,392.0,12117048.0,44830.0,201010.0,958627.0,1642.80192,12.60223,61.5,41.6,60.8,0.9990000000000001,49.973,0.01995,1640.81097,4544.73633,39.0,456.72874,7.46864,7.21576,7.15123,6.92886,5.0,773.8725,779.4865,725.88944,61.5,61.5
2018-07-01 05:18:00,689.627,-53.745,6.0,389.0,389.0,391.0,12117106.0,44830.0,201014.0,958630.0,1597.61466,12.25806,61.5,41.6,59.8,0.997,49.973,0.01995,1598.79025,4306.42725,40.0,456.72874,7.2431899999999985,7.0464,6.989910000000001,6.98366,5.0,711.50494,682.1301900000002,717.03875,61.5,61.5
2018-07-01 05:23:00,658.806,-28.6,6.0,391.0,391.0,392.0,12117167.0,44830.0,201016.0,958633.0,1579.57565,12.04195,61.5,41.6,58.8,0.998,49.973,0.01995,1568.77548,4145.68115,39.0,456.72874,7.26075,7.208360000000001,6.89812,6.9917,5.0,673.26756,700.80688,735.4335,61.5,61.5
2018-07-01 05:28:00,611.427,429.92800000000005,6.0,396.0,396.0,397.0,12117214.0,44830.0,201017.0,958636.0,1515.49407,11.63975,61.5,41.6,57.8,0.818,49.973,0.01995,1517.75021,3943.34277,39.0,456.72874,6.736089999999999,6.72085,6.6597300000000015,6.78091,5.0,614.28981,605.37644,650.92856,61.5,61.5
2018-07-01 05:33:00,516.216,-57.175,6.0,396.0,390.0,391.0,12117260.0,44830.0,201019.0,958640.0,1450.55689,11.17953,60.5,40.6,56.8,0.997,50.076,0.01995,1456.72001,3513.93652,36.0,456.72874,6.02778,6.0971199999999985,6.15641,6.54928,5.0,541.26712,544.48694,598.8045,61.5,61.5
2018-07-01 05:38:00,722.237,-31.111,6.0,391.0,391.0,392.0,12117311.0,44830.0,201023.0,958642.0,1641.64645,12.47417,60.5,40.6,55.8,0.998,49.976000000000006,0.01995,1630.80604,4498.64844,38.0,456.72874,6.22883,6.54812,6.9132,6.69542,5.0,751.54162,709.92831,638.34588,60.5,61.5
2018-07-01 05:43:00,970.203,24.525,6.0,393.0,392.0,394.0,12117381.0,44830.0,201024.0,958644.0,1744.0269,13.43464,60.5,40.6,55.8,0.99,49.976000000000006,0.01995,1751.8657899999996,5229.31348,40.0,456.72874,7.6470699999999985,7.10906,7.07205,6.94798,5.0,956.9989999999999,963.2315,796.5756200000002,60.5,60.5
2018-07-01 05:48:00,1175.6860000000001,-35.214,6.0,393.0,392.0,394.0,12117474.0,44830.0,201026.0,958645.0,1739.7199,13.41063,60.5,39.6,54.8,0.991,49.976000000000006,0.01995,1747.8637600000004,6519.77979,42.0,456.72874,7.6882,7.979360000000002,7.76225,7.33551,5.0,1208.99275,1203.48525,1016.37306,60.5,60.5
2018-07-01 05:53:00,1341.75,-11.729000000000001,6.0,392.0,392.0,394.0,12117581.0,44830.0,201028.0,958646.0,1764.25703,13.44865,61.5,39.6,53.8,0.9990000000000001,49.976000000000006,0.01995,1753.8668,7499.995609999999,44.0,456.72874,7.91743,7.68014,7.897769999999999,7.73377,5.0,1364.06725,1313.32275,1196.16488,60.5,60.5
2018-07-01 05:58:00,1042.182,71.78,6.0,392.0,392.0,394.0,12117678.0,44830.0,201030.0,958647.0,1750.2099899999996,13.42463,61.5,39.6,53.8,0.9990000000000001,49.976000000000006,0.01995,1751.8657899999996,5535.06836,41.0,456.72874,7.85263,7.8685800000000015,7.54105,7.759810000000001,5.0,1023.562,999.84369,1163.1205,61.5,60.5
2018-07-01 06:03:00,559.712,-49.738,6.0,390.0,389.0,391.0,12117741.0,44830.0,201034.0,958650.0,1511.89222,11.5277,61.5,39.6,53.8,0.992,49.976000000000006,0.01995,1501.74224,3784.84473,39.0,458.90361,6.901110000000001,6.3483,6.20936,7.10009,11.0,594.91744,632.43713,899.2053800000001,61.5,61.5
2018-07-01 06:08:00,589.226,-63.07899999999999,6.0,389.0,389.0,390.0,12117790.0,44830.0,201038.0,958653.0,1501.55214,11.49168,61.5,39.6,52.8,0.995,49.976000000000006,0.01995,1500.74173,3778.10034,39.0,463.25335,6.08671,6.30555,6.287719999999998,6.682,5.0,586.72662,588.35794,713.89612,61.5,61.5
2018-07-01 06:13:00,656.487,-51.14,6.0,390.0,389.0,391.0,12117842.0,44830.0,201043.0,958655.0,1576.36406,12.05396,61.5,39.6,52.8,0.9890000000000001,49.976000000000006,0.01995,1577.7799,4249.09814,39.0,463.25335,6.88408,7.19614,6.9020600000000005,6.70953,5.0,679.16225,659.40025,682.35425,61.5,61.5
2018-07-01 06:23:00,851.768,2.47,6.0,392.0,392.0,394.0,12117982.0,44830.0,201045.0,958659.0,1729.75492,13.13649,60.5,38.6,51.8,0.991,49.976000000000006,0.01995,1718.8494899999996,4924.68213,39.0,456.72874,7.420730000000002,7.049760000000001,7.03971,7.019589999999999,5.0,883.87506,890.4593800000001,859.21656,60.5,61.5
2018-07-01 06:28:00,989.6419999999999,-44.297,6.0,392.0,391.0,393.0,12118064.0,44830.0,201048.0,958660.0,1744.61222,13.45465,60.5,38.6,51.8,0.996,49.976000000000006,0.01995,1753.8668,5460.87793,41.0,456.72874,7.5445,7.608989999999999,7.67267,7.340619999999999,5.0,966.75,1050.9389999999999,957.67912,60.5,60.5
2018-07-01 06:33:00,1126.83,4.574,6.0,394.0,393.0,395.0,12118153.0,44830.0,201049.0,958661.0,1743.1716,13.37261,60.5,38.6,51.8,0.996,49.976000000000006,0.01995,1743.86202,6384.88818,42.0,450.20414000000005,7.67744,7.94296,8.096210000000001,7.6749399999999985,5.0,1215.488,1214.22462,1058.54688,60.5,60.5
2018-07-01 06:38:00,1095.992,-5.603,6.0,394.0,393.0,394.0,12118257.0,44830.0,201051.0,958662.0,1758.9743,13.37061,61.5,38.6,51.8,0.995,49.976000000000006,0.01995,1747.8637600000004,6089.25,43.0,450.20414000000005,8.74762,7.64682,8.113760000000001,7.909160000000001,5.0,1144.64838,1272.10075,1183.95438,60.5,60.5
2018-07-01 06:43:00,1141.108,-4.979,6.0,392.0,392.0,394.0,12118358.0,44830.0,201051.0,958662.0,1750.93045,13.39662,61.5,38.6,50.8,0.992,49.976000000000006,0.01995,1751.8657899999996,6356.78564,43.0,450.20414000000005,7.57477,7.3391199999999985,8.00687,7.97876,5.0,1153.54925,1225.6995,1212.5576199999996,61.5,60.5
2018-07-01 06:48:00,1039.191,-44.997,6.0,390.0,390.0,392.0,12118451.0,44830.0,201054.0,958665.0,1755.35758,13.422629999999998,61.5,38.6,50.8,0.997,49.976000000000006,0.01995,1754.86731,5734.03418,41.0,450.20414000000005,7.58228,7.6893699999999985,7.557069999999999,7.89435,5.0,1030.67394,1028.25131,1159.05075,61.5,61.5
2018-07-01 06:53:00,1006.972,-32.238,6.0,391.0,390.0,393.0,12118536.0,44830.0,201057.0,958668.0,1756.183,13.42664,61.5,38.6,50.8,0.995,49.976000000000006,0.01995,1755.86782,5586.77686,40.0,450.20414000000005,7.409219999999999,7.2454399999999985,7.64038,7.74927,5.0,992.73619,995.93975,1073.43475,61.5,61.5
2018-07-01 06:58:00,1030.433,-48.563,6.0,390.0,390.0,392.0,12118619.0,44830.0,201060.0,958671.0,1752.94137,13.42463,61.5,38.6,50.8,0.991,49.976000000000006,0.01995,1754.86731,5668.8364299999985,41.0,450.20414000000005,7.21192,7.81997,7.37447,7.5122,5.0,1012.48769,998.3335,1033.53619,61.5,61.5
2018-07-01 07:03:00,707.584,-52.475,6.0,391.0,390.0,392.0,12118692.0,44830.0,201063.0,958674.0,1605.41841,12.31008,61.5,38.6,50.8,0.9890000000000001,49.976000000000006,0.01995,1607.79467,4237.85693,38.0,450.20414000000005,5.97708,6.2526199999999985,6.51308,7.136,5.0,725.9770599999998,728.92831,931.77544,61.5,61.5
