,date,Generator_speed,Rotor_speed,Gearbox_oil_tem,Generator_bearing_tem_drive,Generator_bearing_tem_nondrive,wind_speed,active_power
2218,2018-01-20 20:34:00.000,1109.67848,8.436169999999999,52.9,25.1,36.4,3.69971,97.66215
2219,2018-01-20 20:44:00.000,1399.5317699999994,10.71129,52.9,26.1,36.4,4.7253300000000005,484.12025
2220,2018-01-20 20:54:00.000,1723.4068100000006,13.234539999999999,52.9,27.1,37.4,7.70695,893.2863800000001
2221,2018-01-20 21:04:00.000,1726.5583399999994,13.33259,53.9,28.1,38.4,7.817439999999999,926.0995
2222,2018-01-20 21:14:00.000,1749.95487,13.390620000000002,54.9,28.1,38.4,8.01972,1130.9915
2223,2018-01-20 21:24:00.000,1757.38367,13.398620000000001,55.9,27.1,38.4,6.887410000000001,1072.99112
2224,2018-01-20 21:34:00.000,1758.6893,13.39662,56.9,27.1,38.4,7.52237,1036.8926900000001
2225,2018-01-20 21:44:00.000,1740.1250300000006,13.38662,56.9,26.1,38.4,7.67179,938.9613099999999
2226,2018-01-20 21:54:00.000,1678.2646,12.768310000000001,57.9,26.1,37.4,7.25881,816.69919
2227,2018-01-20 22:04:00.000,1475.90443,11.35361,57.9,25.1,37.4,6.3162199999999995,568.7149400000002
2228,2018-01-20 22:14:00.000,1562.64736,11.97592,56.9,24.1,36.4,6.6615699999999975,667.86725
2229,2018-01-20 22:24:00.000,1613.28223,12.37812,56.9,24.1,36.4,6.92134,736.95731
2230,2018-01-20 22:34:00.000,1527.09473,11.59773,56.9,25.1,36.4,6.628260000000001,608.62531
2231,2018-01-20 22:44:00.000,1544.98359,11.9299,56.9,26.1,37.4,6.55542,659.89662
2232,2018-01-20 22:54:00.000,1273.61949,9.83286,56.9,27.1,38.4,5.5931,367.3465
2233,2018-01-20 23:04:00.000,1368.93153,10.505189999999999,55.9,27.1,38.4,5.62662,453.27991
2234,2018-01-20 23:14:00.000,1514.9237699999999,11.581719999999999,55.9,25.1,37.4,6.972519999999999,599.72781
2235,2018-01-20 23:24:00.000,1560.57637,12.02594,54.9,25.1,36.4,6.50935,672.5124400000002
2236,2018-01-20 23:34:00.000,1656.11349,12.69427,54.9,25.1,36.4,6.9655,798.78625
2237,2018-01-20 23:44:00.000,1574.98335,12.04795,55.9,26.1,37.4,6.15717,684.68831
2238,2018-01-20 23:54:00.000,1755.29751,13.376610000000001,55.9,27.1,38.4,7.661739999999999,930.7365599999999
2239,2018-01-21 00:04:00.000,1576.82939,12.07797,56.9,27.1,38.4,6.436,677.7295
2240,2018-01-21 00:14:00.000,1235.3655199999996,9.49669,56.9,26.1,38.4,5.64124,331.31956
2241,2018-01-21 00:24:00.000,1171.04383,8.99645,54.9,25.1,36.4,4.47982,285.11228
2242,2018-01-21 00:34:00.000,1165.53609,8.86238,53.9,24.1,35.4,4.88007,269.02925
2243,2018-01-21 00:44:00.000,1098.22776,8.420160000000001,52.9,24.1,35.4,4.06703,170.17719
2244,2018-01-21 00:54:00.000,1121.0240199999996,8.59025,51.9,24.1,35.4,4.52212,243.92881
2245,2018-01-21 01:04:00.000,1202.90451,9.20455,51.9,25.1,36.4,4.9455300000000015,303.28344
2246,2018-01-21 01:14:00.000,1175.99622,8.93442,51.9,26.1,37.4,4.91598,275.94556
2247,2018-01-21 01:24:00.000,1116.837,8.59825,51.9,27.1,37.4,4.18199,246.59747000000002
2248,2018-01-21 01:34:00.000,1101.34933,8.43417,50.9,27.1,38.4,3.1650400000000003,146.66509
2249,2018-01-21 01:44:00.000,1156.14141,8.83036,49.9,27.1,37.4,2.62927,147.38108
2250,2018-01-21 01:54:00.000,1114.07565,8.53222,49.9,25.1,35.4,4.36857,242.167
2251,2018-01-21 02:04:00.000,1362.40338,10.41315,50.9,25.1,35.4,5.30925,435.98997
2252,2018-01-21 02:14:00.000,1208.5923699999996,9.23456,52.9,25.1,35.4,4.68438,307.57225
2253,2018-01-21 02:24:00.000,1144.84084,8.746319999999999,52.9,26.1,37.4,5.07141,258.3032
2254,2018-01-21 02:34:00.000,1317.4560800000004,10.111,53.9,27.1,38.4,5.32368,398.73694
2255,2018-01-21 02:44:00.000,1499.07602,11.5357,54.9,27.1,38.4,5.18394,596.66931
2256,2018-01-21 02:54:00.000,1535.2136699999999,11.85586,55.9,26.1,37.4,5.43826,649.88125
2257,2018-01-21 03:04:00.000,1148.1574699999999,8.81035,55.9,25.1,36.4,4.10519,251.13002999999998
2258,2018-01-21 03:14:00.000,1174.96073,8.99845,53.9,24.1,35.4,3.8053,282.32106
2259,2018-01-21 03:24:00.000,1410.18703,10.80134,53.9,24.1,35.4,5.40114,488.97397
2260,2018-01-21 03:34:00.000,1553.86788,11.89188,53.9,25.1,35.4,5.85491,663.58862
2261,2018-01-21 03:44:00.000,1399.21658,10.70929,53.9,26.1,36.4,5.32655,482.20184000000006
2262,2018-01-21 03:54:00.000,1511.24684,11.565719999999999,53.9,27.1,37.4,6.867260000000001,606.59888
2263,2018-01-21 04:04:00.000,1427.1603699999994,10.90339,53.9,28.1,38.4,5.5698300000000005,510.33216
2264,2018-01-21 04:14:00.000,1651.92646,12.71829,53.9,28.1,38.4,7.3627,798.95056
2265,2018-01-21 04:24:00.000,1450.60194,11.16352,53.9,27.1,38.4,6.92449,539.21231
2266,2018-01-21 04:34:00.000,1284.66502,9.744819999999999,53.9,25.1,36.4,4.55564,357.83594
2268,2018-01-21 04:54:00.000,1147.7073,8.74232,52.9,24.1,35.4,3.82199,231.44141000000002
2269,2018-01-21 05:04:00.000,1521.10671,11.64175,51.9,25.1,35.4,7.51992,602.64981
2270,2018-01-21 05:14:00.000,1543.63291,11.817839999999999,52.9,26.1,36.4,5.77594,643.35131
2271,2018-01-21 05:24:00.000,1524.7686199999994,11.599730000000001,52.9,27.1,37.4,5.49571,608.94287
2272,2018-01-21 05:34:00.000,1684.95777,12.9484,53.9,27.1,38.4,8.04845,827.05256
2273,2018-01-21 05:44:00.000,1432.92316,11.03946,54.9,26.1,37.4,5.51583,534.6456900000002
2274,2018-01-21 05:54:00.000,1702.03622,13.03244,54.9,24.1,36.4,7.0354600000000005,858.32888
2275,2018-01-21 06:04:00.000,1569.7309400000001,12.02394,54.9,23.1,35.4,7.01992,674.63919
2276,2018-01-21 06:14:00.000,1255.07039,9.67678,54.9,23.1,35.4,4.36886,356.12534
2277,2018-01-21 06:24:00.000,1140.62371,8.720310000000001,54.9,23.1,35.4,3.89774,238.6102
2278,2018-01-21 06:34:00.000,1248.2269099999999,9.54472,53.9,24.1,35.4,5.32475,338.21556
2279,2018-01-21 06:44:00.000,1143.2200300000004,8.764330000000001,52.9,25.1,36.4,3.52979,151.42844
2280,2018-01-21 06:54:00.000,1120.94902,8.56023,51.9,25.1,36.4,4.15156,187.2957
2281,2018-01-21 07:04:00.000,1223.76485,9.34662,50.9,26.1,37.4,4.33425,316.1546600000001
2282,2018-01-21 07:14:00.000,1580.5510800000006,12.14,50.9,27.1,38.4,6.0964,698.88956
2283,2018-01-21 07:24:00.000,1718.3942100000006,13.23654,52.9,27.1,38.4,6.7847399999999976,908.1125
2284,2018-01-21 07:34:00.000,1764.48212,13.43264,53.9,25.1,37.4,7.6528800000000015,1181.8916199999999
2285,2018-01-21 07:44:00.000,1752.7313,13.422629999999998,54.9,24.1,36.4,9.19512,1608.9915
2286,2018-01-21 07:54:00.000,1744.8825,13.45465,55.9,23.1,35.4,9.1498,1812.83262
2287,2018-01-21 08:04:00.000,1742.34617,13.3526,57.9,23.1,35.4,10.53275,2059.00175
2288,2018-01-21 08:14:00.000,1750.00006,13.418629999999999,58.9,22.1,35.4,9.18356,2059.5555
2289,2018-01-21 08:24:00.000,1765.86283,13.41663,59.9,22.1,35.4,8.90365,1575.4416199999994
2290,2018-01-21 08:34:00.000,1761.43555,13.39262,59.9,22.1,35.4,8.880510000000003,1380.8791199999994
2291,2018-01-21 08:44:00.000,1753.4517600000001,13.43264,59.9,22.1,35.4,7.973689999999999,1300.618
2292,2018-01-21 08:54:00.000,1752.5661300000006,13.45265,60.9,22.1,35.4,8.87727,1676.51788
2293,2018-01-21 09:04:00.000,1760.79017,13.45265,60.9,21.1,35.4,9.09565,2063.23438
2294,2018-01-21 09:14:00.000,1767.85874,13.41063,61.9,21.1,35.4,9.360489999999999,2060.94888
2295,2018-01-21 09:24:00.000,1762.66625,13.526679999999999,61.9,21.1,35.4,10.43197,2063.94963
2296,2018-01-21 09:34:00.000,1788.52403,13.64274,62.9,21.1,36.4,8.86846,2052.63025
2297,2018-01-21 09:44:00.000,1723.6319,13.304570000000002,62.9,21.1,36.4,10.39227,2055.98675
2298,2018-01-21 09:54:00.000,1745.8127399999994,13.376610000000001,63.9,21.1,37.4,10.18018,2057.70925
2299,2018-01-21 10:04:00.000,1733.11652,13.32859,63.9,21.1,37.4,9.65232,2061.236
2301,2018-01-21 10:34:00.000,1508.4855699999994,11.599730000000001,62.9,22.1,38.4,4.9202900000000005,609.3016200000002
2302,2018-01-21 10:44:00.000,1744.53714,13.430639999999999,61.9,22.1,37.4,6.698810000000001,972.57006
2304,2018-01-21 11:04:00.000,1744.8222899999994,13.45665,60.9,21.1,36.4,10.73695,2058.51675
2305,2018-01-21 11:14:00.000,1757.9990100000002,13.52469,61.9,21.1,36.4,11.5324,2064.96975
2306,2018-01-21 11:24:00.000,1735.68288,13.310579999999998,62.9,21.1,36.4,8.19625,1524.5870000000002
2307,2018-01-21 11:34:00.000,1766.3730699999999,13.53069,62.9,21.1,36.4,8.14688,1358.70112
2308,2018-01-21 11:44:00.000,1761.22548,13.48066,62.9,21.1,36.4,8.3182,1229.9433800000004
2309,2018-01-21 11:54:00.000,1763.2816,13.596720000000001,62.9,22.1,36.4,8.52098,1364.0655
2310,2018-01-21 12:04:00.000,1745.7978699999999,13.3566,62.9,22.1,36.4,7.98919,1671.05325
2311,2018-01-21 12:14:00.000,1735.8931,13.30057,63.9,22.1,37.4,8.97332,2014.088
2312,2018-01-21 12:24:00.000,1725.58291,13.306579999999999,63.9,22.1,37.4,8.83844,2056.65312
2313,2018-01-21 12:34:00.000,1754.86235,13.45465,63.9,22.1,37.4,8.94242,1749.38238
2314,2018-01-21 12:44:00.000,1758.49409,13.370610000000001,64.9,23.1,38.4,8.97195,1922.07712
2315,2018-01-21 12:54:00.000,1750.84035,13.43464,64.9,23.1,38.4,7.9897300000000016,1429.36312
2316,2018-01-21 13:04:00.000,1632.47686,12.5522,63.9,23.1,38.4,6.77227,772.57444
2317,2018-01-21 13:14:00.000,1619.76562,12.416139999999999,63.9,23.1,38.4,5.82861,761.83556
2318,2018-01-21 13:24:00.000,1735.98305,13.36461,63.9,23.1,38.4,8.29088,1312.24012
2319,2018-01-21 13:34:00.000,1759.6347,13.412629999999998,63.9,23.1,38.4,7.4084600000000025,1161.40475
2320,2018-01-21 13:44:00.000,1577.3997,12.01394,62.9,23.1,38.4,6.04101,675.79494
2321,2018-01-21 13:54:00.000,1113.49033,8.47819,60.9,23.1,37.4,3.91099,234.08114
2322,2018-01-21 14:04:00.000,1564.08813,11.92189,59.9,23.1,36.4,6.14693,656.84469
2323,2018-01-21 14:14:00.000,1741.1154800000006,13.3466,58.9,23.1,35.4,7.068860000000001,1147.45925
2324,2018-01-21 14:24:00.000,1745.27262,13.382620000000001,58.9,23.1,35.4,7.25205,1016.7366199999999
2325,2018-01-21 14:34:00.000,1741.17554,13.406629999999998,59.9,24.1,36.4,7.50754,943.71106
2326,2018-01-21 14:44:00.000,1758.6592600000001,13.412629999999998,59.9,25.1,37.4,8.213339999999999,1503.84
2328,2018-01-21 15:04:00.000,1746.98352,13.45265,59.9,25.1,37.4,8.53557,1390.3563800000006
2329,2018-01-21 15:14:00.000,1758.0589300000001,13.37861,60.9,25.1,37.4,8.50428,1717.3628800000001
2330,2018-01-21 15:24:00.000,1759.45466,13.394620000000002,60.9,24.1,37.4,8.21469,941.1016199999999
2331,2018-01-21 15:34:00.000,1745.00248,13.426639999999999,60.9,24.1,37.4,6.5503300000000015,1023.7356900000001
2332,2018-01-21 15:44:00.000,1573.46764,12.144,60.9,24.1,36.4,6.4621699999999995,712.9388799999997
2333,2018-01-21 15:54:00.000,1748.4992300000001,13.47666,59.9,23.1,36.4,7.3768600000000015,1064.56162
2334,2018-01-21 16:04:00.000,1735.4277600000007,13.294570000000002,59.9,23.1,35.4,6.1872300000000005,918.06562
2335,2018-01-21 16:14:00.000,1356.68549,10.37913,58.9,23.1,34.4,5.16832,437.88462000000004
2336,2018-01-21 16:24:00.000,1600.8863199999994,12.30808,58.9,22.1,34.4,6.44803,728.6895599999997
2337,2018-01-21 16:34:00.000,1672.53169,12.85035,58.9,23.1,34.4,7.29943,836.6483099999997
2338,2018-01-21 16:44:00.000,1745.0175,13.45465,58.9,25.1,36.4,8.07647,1049.3575
2339,2018-01-21 16:54:00.000,1520.9567,11.62575,58.9,25.1,36.4,6.71859,611.781
2340,2018-01-21 17:04:00.000,1313.82448,10.088989999999999,58.9,25.1,36.4,5.2039300000000015,400.89056
2341,2018-01-21 17:14:00.000,1246.62111,9.57273,56.9,24.1,36.4,4.51386,341.34341
2342,2018-01-21 17:24:00.000,1226.5262699999996,9.46468,55.9,24.1,35.4,4.79366,328.9560600000001
2343,2018-01-21 17:34:00.000,1100.59898,8.43417,54.9,24.1,35.4,4.13779,173.14808
2344,2018-01-21 17:44:00.000,1105.88157,8.42817,53.9,24.1,35.4,2.63959,100.85986
2345,2018-01-21 17:54:00.000,1165.47603,8.95042,53.9,25.1,35.4,3.9552300000000002,279.33622
2346,2018-01-21 18:04:00.000,1241.89381,9.56273,53.9,26.1,36.4,5.6387599999999996,335.83947
2347,2018-01-21 18:14:00.000,1247.94176,9.61075,52.9,27.1,37.4,5.01243,344.38072
2348,2018-01-21 18:24:00.000,1103.9006,8.486189999999999,52.9,27.1,38.4,4.44121,238.22747
2349,2018-01-21 18:34:00.000,1106.2718300000001,8.436169999999999,51.9,26.1,36.4,4.946280000000002,213.96817000000001
2350,2018-01-21 18:44:00.000,1094.52094,8.43017,50.9,25.1,35.4,2.72348,68.20076
2351,2018-01-21 18:54:00.000,1106.30179,8.42817,49.9,25.1,35.4,2.96998,45.900059999999996
2352,2018-01-21 19:18:00.000,1096.08176,8.43417,49.9,26.1,35.4,3.08573,58.96589
2353,2018-01-21 19:28:00.000,1101.34933,8.43417,49.9,27.1,36.4,2.9767,86.42016
2354,2018-01-21 19:38:00.000,1094.32588,8.420160000000001,50.9,28.1,38.4,2.9122,81.39648000000003
2355,2018-01-21 19:48:00.000,1108.91305,8.44617,50.9,28.1,39.4,3.27786,87.92179
2356,2018-01-21 19:58:00.000,1120.63391,8.58624,50.9,28.1,38.4,4.3689599999999995,246.03194
2357,2018-01-21 20:08:00.000,1235.57574,9.5007,51.9,27.1,37.4,5.31289,331.31572
2358,2018-01-21 20:18:00.000,1135.80632,8.63027,51.9,26.1,36.4,4.4039,246.74602000000002
2359,2018-01-21 20:28:00.000,1099.6535099999999,8.44617,52.9,26.1,36.4,3.0853200000000003,131.02794
2360,2018-01-21 20:38:00.000,1228.1470800000004,9.36863,53.9,26.1,36.4,3.8492800000000003,322.22643999999997
2361,2018-01-21 20:48:00.000,1152.41958,8.79435,54.9,27.1,38.4,4.23002,189.54066
2362,2018-01-21 20:58:00.000,1152.49458,8.876389999999997,54.9,28.1,39.4,5.11143,271.46178
2363,2018-01-21 21:08:00.000,1197.95212,9.13451,54.9,28.1,38.4,5.08636,295.26947
2364,2018-01-21 21:18:00.000,1139.12302,8.774339999999999,54.9,27.1,37.4,4.41193,262.83216
2365,2018-01-21 21:28:00.000,1146.89682,8.80235,55.9,26.1,36.4,4.640969999999999,264.93834
2366,2018-01-21 21:38:00.000,1285.16009,9.82686,55.9,26.1,36.4,5.63279,369.11797
2367,2018-01-21 21:48:00.000,1161.75427,8.9044,56.9,27.1,37.4,5.11305,261.56261
2368,2018-01-21 21:58:00.000,1177.00168,8.95443,56.9,28.1,38.4,4.96697,279.26147000000003
2369,2018-01-21 22:08:00.000,1209.92796,9.22856,56.9,28.1,39.4,4.1811,309.53891
2370,2018-01-21 22:18:00.000,1372.2482300000001,10.49519,57.9,26.1,37.4,6.15356,446.99847
2371,2018-01-21 22:28:00.000,1279.86264,9.83686,55.9,25.1,36.4,4.89653,371.08119
2372,2018-01-21 22:38:00.000,1210.64834,9.19254,54.9,25.1,36.4,5.26084,297.95262
2373,2018-01-21 22:48:00.000,1109.46841,8.442169999999999,53.9,25.1,36.4,4.01106,231.62755
2374,2018-01-21 22:58:00.000,1096.56197,8.43417,53.9,25.1,36.4,4.72598,208.93771999999998
2375,2018-01-21 23:08:00.000,1096.0367099999999,8.43217,52.9,26.1,37.4,3.41845,167.95494
2376,2018-01-21 23:18:00.000,1103.03013,8.44617,51.9,26.1,37.4,3.87543,150.38255
2377,2018-01-21 23:28:00.000,1105.9866,8.416160000000001,50.9,27.1,38.4,3.2854,97.82028000000001
2378,2018-01-21 23:38:00.000,1101.96468,8.436169999999999,49.9,28.1,39.4,2.92918,101.63943
2379,2018-01-21 23:48:00.000,1102.4749199999999,8.43417,49.9,28.1,39.4,2.6562,104.97388000000001
2380,2018-01-21 23:58:00.000,1096.7870599999999,8.45018,49.9,28.1,38.4,3.7456300000000002,166.5925
2381,2018-01-22 00:08:00.000,1098.9781699999999,8.42416,49.9,26.1,37.4,4.34009,192.59158
2382,2018-01-22 00:18:00.000,1108.67294,8.4902,50.9,26.1,36.4,4.8891599999999995,237.79316
2383,2018-01-22 00:28:00.000,1145.81635,8.81836,50.9,26.1,36.4,4.022069999999999,137.80788
2384,2018-01-22 00:38:00.000,1106.7069900000001,8.41816,51.9,26.1,37.4,4.35723,111.76141000000001
2385,2018-01-22 00:48:00.000,1100.97416,8.43817,51.9,27.1,38.4,4.47178,169.01219
2386,2018-01-22 00:58:00.000,1092.96026,8.43217,51.9,27.1,38.4,3.39736,110.39205
2387,2018-01-22 01:08:00.000,1107.54743,8.436169999999999,51.9,27.1,37.4,3.5167800000000002,135.58409
2388,2018-01-22 01:18:00.000,1108.2528,8.436169999999999,51.9,25.1,36.4,4.1088,218.30142
2389,2018-01-22 01:28:00.000,1105.82158,8.42416,52.9,25.1,36.4,4.67477,164.48655
2390,2018-01-22 01:38:00.000,1102.51989,8.43817,52.9,25.1,36.4,4.8045599999999995,212.39893999999998
2391,2018-01-22 01:48:00.000,1127.1471199999999,8.64027,52.9,26.1,37.4,4.35741,249.41907999999998
2392,2018-01-22 01:58:00.000,1098.7831099999999,8.436169999999999,53.9,27.1,37.4,3.7713699999999997,138.28595
2393,2018-01-22 02:08:00.000,1099.8786,8.43017,53.9,27.1,38.4,4.6547800000000015,150.80472
2394,2018-01-22 02:18:00.000,1099.18824,8.43017,53.9,26.1,37.4,4.09655,132.38326999999998
2395,2018-01-22 02:28:00.000,1102.68499,8.42817,53.9,25.1,36.4,4.17905,180.58167
2396,2018-01-22 02:38:00.000,1095.64653,8.43817,53.9,25.1,36.4,4.0566,194.26311
2397,2018-01-22 02:48:00.000,1101.25931,8.43217,53.9,25.1,36.4,3.83662,137.81061
2398,2018-01-22 02:58:00.000,1101.57442,8.43217,53.9,26.1,37.4,3.97569,183.1422
2399,2018-01-22 03:08:00.000,1095.81155,8.42817,54.9,27.1,38.4,4.64845,198.22316999999998
2400,2018-01-22 03:18:00.000,1108.4778900000001,8.436169999999999,54.9,27.1,38.4,4.21266,151.55483
2401,2018-01-22 03:28:00.000,1106.8871,8.42817,54.9,25.1,36.4,3.85031,139.64948
2402,2018-01-22 03:38:00.000,1155.7512199999999,8.78234,54.9,25.1,35.4,4.77658,263.47452999999996
2403,2018-01-22 03:48:00.000,1296.4307,9.98894,55.9,25.1,35.4,5.24972,384.77484
2404,2018-01-22 03:58:00.000,1269.71762,9.69679,56.9,25.1,36.4,5.36894,355.2085
2405,2018-01-22 04:08:00.000,1313.29908,10.129010000000001,57.9,27.1,37.4,5.48983,404.57797
2406,2018-01-22 04:18:00.000,1194.11016,9.17453,56.9,26.1,38.4,5.09206,299.2680299999999
2407,2018-01-22 04:28:00.000,1241.3085,9.56273,55.9,25.1,36.4,4.87007,339.6619100000001
2408,2018-01-22 04:38:00.000,1217.2066,9.29459,54.9,24.1,35.4,5.25787,310.88366
2409,2018-01-22 04:48:00.000,1117.03213,8.54222,53.9,24.1,35.4,4.47825,241.6793
2410,2018-01-22 04:58:00.000,1094.7461,8.42416,52.9,24.1,35.4,4.05727,205.30767
2411,2018-01-22 05:08:00.000,1105.64146,8.42216,51.9,24.1,35.4,3.59196,142.46143999999995
2412,2018-01-22 05:18:00.000,1107.29231,8.42817,50.9,25.1,36.4,3.79699,140.56519
2413,2018-01-22 05:28:00.000,1099.68347,8.43217,50.9,26.1,36.4,3.3615,106.33543999999999
2414,2018-01-22 05:38:00.000,1106.64693,8.43417,49.9,27.1,37.4,2.81541,45.5868
2415,2018-01-22 06:06:00.000,1108.02764,8.436169999999999,48.9,26.1,35.4,3.3272800000000005,132.76809
2416,2018-01-22 06:16:00.000,1101.79958,8.43417,49.9,26.1,35.4,3.18663,110.31485
2417,2018-01-22 06:26:00.000,1101.33431,8.44017,49.9,26.1,35.4,3.5600199999999997,93.22053000000001
2418,2018-01-22 06:36:00.000,1095.9916699999999,8.42817,50.9,27.1,36.4,3.6838699999999998,123.79316000000001
2419,2018-01-22 06:46:00.000,1099.17323,8.43017,50.9,27.1,38.4,3.3459800000000004,109.86228999999999
2420,2018-01-22 06:56:00.000,1096.68202,8.43817,50.9,28.1,38.4,3.8098300000000003,175.37044
2421,2018-01-22 07:06:00.000,1107.33728,8.43217,50.9,26.1,37.4,4.6154,196.73878
2422,2018-01-22 07:16:00.000,1105.0111,8.45618,50.9,25.1,35.4,4.86742,233.71962000000002
2423,2018-01-22 07:26:00.000,1110.81901,8.52021,51.9,25.1,35.4,4.85081,239.31192000000001
2424,2018-01-22 07:36:00.000,1093.4705,8.43017,51.9,25.1,35.4,3.80501,158.68578
2425,2018-01-22 07:46:00.000,1094.1458400000001,8.43217,52.9,26.1,36.4,3.97415,194.25916
2426,2018-01-22 07:56:00.000,1100.50896,8.43017,52.9,26.1,38.4,4.24578,149.49078
2427,2018-01-22 08:06:00.000,1096.12681,8.442169999999999,52.9,26.1,37.4,3.4978300000000004,74.00185
2429,2018-01-22 08:26:00.000,1103.06016,8.42216,52.9,24.1,35.4,3.5903300000000002,108.73478
2430,2018-01-22 08:36:00.000,1106.04667,8.42817,52.9,24.1,35.4,3.07943,86.77993000000002
2431,2018-01-22 08:46:00.000,1102.6400199999996,8.42817,52.9,25.1,36.4,3.4988099999999998,139.64777
2432,2018-01-22 08:56:00.000,1095.9316800000001,8.41216,52.9,26.1,37.4,3.6060199999999996,114.49423
2435,2018-01-22 11:11:00.000,1094.64106,8.43217,48.9,24.1,30.4,2.9694,92.42895
2436,2018-01-22 11:38:00.000,1107.1272099999999,8.416160000000001,48.9,26.1,32.4,2.52488,38.52532
2438,2018-01-22 12:31:00.000,1104.32082,8.5042,48.9,28.1,34.4,4.5606300000000015,237.63308999999998
2439,2018-01-22 12:41:00.000,1102.56494,8.44818,49.9,29.1,35.4,3.76401,113.78504
2440,2018-01-22 12:53:00.000,1355.4249,10.37913,50.9,30.1,37.4,6.0902199999999995,434.55572
2441,2018-01-22 13:03:00.000,1094.95617,8.43017,51.9,30.1,37.4,3.68647,147.10759
2442,2018-01-22 13:13:00.000,1100.91409,8.41416,51.9,29.1,37.4,4.02116,90.39726
2445,2018-01-22 13:43:00.000,1735.32265,13.28457,54.9,27.1,36.4,8.8944,1884.3853800000002
2446,2018-01-22 13:53:00.000,1759.34955,13.43264,56.9,27.1,36.4,9.891689999999999,1925.069
2447,2018-01-22 14:03:00.000,1757.39854,13.3526,57.9,26.1,36.4,9.54454,2060.62163
2448,2018-01-22 14:13:00.000,1732.1861399999998,13.3506,58.9,26.1,36.4,8.60937,1406.6470000000004
2449,2018-01-22 14:23:00.000,1764.57207,13.48066,59.9,26.1,36.4,9.385530000000001,1995.96838
2450,2018-01-22 14:33:00.000,1726.49828,13.216529999999999,60.9,26.1,38.4,9.52881,2059.3155
2451,2018-01-22 14:43:00.000,1761.52565,13.46065,61.9,26.1,44.4,9.82672,1998.90762
2452,2018-01-22 14:53:00.000,1724.86245,13.26256,61.9,26.1,50.4,7.49821,918.29044
2454,2018-01-22 15:13:00.000,1740.4701,13.304570000000002,61.9,26.1,56.4,7.11176,965.5446900000001
2455,2018-01-22 15:23:00.000,1748.5442699999999,13.366610000000001,61.9,26.1,57.4,8.43764,1495.53512
2457,2018-01-22 15:43:00.000,1438.67108,11.04546,61.9,26.1,58.4,5.0614,539.59275
2458,2018-01-22 15:53:00.000,1747.13353,13.404620000000001,60.9,26.1,56.4,7.7455300000000005,1008.53025
2459,2018-01-22 16:13:00.000,1591.28142,12.10798,59.9,26.1,56.4,7.04064,685.44562
2460,2018-01-22 16:23:00.000,1497.16991,11.49168,58.9,26.1,53.4,6.6507,587.78619
2461,2018-01-22 16:33:00.000,1305.0149800000004,10.03096,58.9,26.1,51.4,4.36571,390.54659
2462,2018-01-22 16:43:00.000,1312.6537,10.07698,57.9,25.1,49.4,5.19883,397.23034
2463,2018-01-22 16:53:00.000,1607.45937,12.42014,57.9,25.1,50.4,7.105760000000001,745.5591900000003
2464,2018-01-22 17:03:00.000,1746.1130600000001,13.388620000000001,57.9,26.1,52.4,8.65064,1422.10162
2465,2018-01-22 17:13:00.000,1753.7668,13.44464,58.9,27.1,54.4,7.7012199999999975,979.9445
2466,2018-01-22 17:23:00.000,1759.7548199999999,13.400620000000002,58.9,27.1,54.4,7.76156,1429.79812
2467,2018-01-22 17:33:00.000,1753.4966600000002,13.436639999999999,58.9,27.1,54.4,8.775039999999999,1513.04412
2468,2018-01-22 17:43:00.000,1777.7336300000006,13.520679999999999,59.9,27.1,55.4,8.940439999999997,1529.38862
2469,2018-01-22 17:53:00.000,1738.09909,13.400620000000002,59.9,27.1,56.4,9.0444,1581.51162
2470,2018-01-22 18:03:00.000,1741.9409,13.37461,60.9,26.1,56.4,8.24665,1078.37425
2471,2018-01-22 18:13:00.000,1569.07055,12.01394,60.9,26.1,56.4,6.69373,679.7751900000002
2472,2018-01-22 18:23:00.000,1670.05542,12.7403,60.9,25.1,56.4,6.70105,810.95225
2473,2018-01-22 18:33:00.000,1740.38015,13.30858,60.9,24.1,56.4,7.5476800000000015,911.8598099999999
2475,2018-01-22 18:53:00.000,1655.13806,12.762310000000001,59.9,23.1,54.4,6.4684,806.232
2476,2018-01-22 19:03:00.000,1756.4231,13.3506,59.9,22.1,53.4,6.22558,931.26481
2477,2018-01-22 19:13:00.000,1595.4085300000006,12.23805,59.9,22.1,53.4,6.52265,709.49075
2478,2018-01-22 19:23:00.000,1277.13111,9.83886,58.9,21.1,50.4,4.706169999999998,371.77328
2479,2018-01-22 19:33:00.000,1147.9774300000001,8.81836,56.9,21.1,48.4,3.74791,268.95791
2480,2018-01-22 19:43:00.000,1458.1507199999999,11.1395,56.9,21.1,47.4,5.687819999999999,539.37725
2481,2018-01-22 19:53:00.000,1360.22728,10.43516,56.9,22.1,47.4,4.99629,440.59575
2482,2018-01-22 20:03:00.000,1317.1860900000001,10.14902,55.9,24.1,46.4,5.35405,406.78533999999996
2483,2018-01-22 20:13:00.000,1106.09171,8.46418,54.9,25.1,46.4,3.89795,177.45525
2485,2018-01-22 21:55:00.000,1118.62291,8.62626,46.9,24.1,35.4,3.5407800000000003,250.15769
2486,2018-01-22 22:05:00.000,1108.10264,8.436169999999999,47.9,24.1,35.4,2.5058,96.08984
2487,2018-01-22 22:15:00.000,1096.32186,8.436169999999999,48.9,24.1,35.4,3.19207,134.3652
