Generator_speed,Rotor_speed,Gearbox_oil_temperature,Generator_bearing_temperature_drive,Generator_bearing_temperature_nondrive,wind_speed,active_power
1099.51844,8.43017,49.5,36.6,43.8,3.35362,58.1609
1099.62348,8.436169999999999,49.5,36.6,43.8,3.14202,21.40438
1227.2916300000004,9.45867,49.5,36.6,42.8,4.85744,327.86334
1101.37936,8.442169999999999,50.5,36.6,42.8,4.63145,233.81122
1108.04265,8.42416,50.5,36.6,42.8,3.65116,93.73936
1098.40787,8.380139999999999,49.5,37.6,42.8,4.15453,136.41952
1099.80359,8.42216,49.5,37.6,42.8,4.21537,151.97343999999995
1098.37791,8.426160000000001,50.5,38.6,42.8,3.66438,95.49976
1108.4929,8.454180000000001,50.5,38.6,42.8,2.66191,21.44692
1095.84166,8.43817,50.5,38.6,42.8,3.01115,17.36896
1097.35736,8.43417,50.5,38.6,43.8,3.28036,79.30488000000003
1101.69454,8.420160000000001,51.5,39.6,43.8,3.22336,97.56652
1099.48848,8.44017,51.5,39.6,44.8,4.11406,88.55959
1097.6575300000004,8.43017,51.5,39.6,44.8,3.10178,58.8249
1096.74208,8.42817,50.5,38.6,42.8,4.72385,226.5305
1125.87144,8.624260000000001,51.5,38.6,42.8,4.79631,251.3448
1166.0913,8.97043,52.5,38.6,42.8,4.76541,280.20459
1101.70956,8.4922,52.5,38.6,42.8,5.42103,227.70764
1190.56837,9.13451,53.5,38.6,43.8,4.81975,293.42103
1104.3058,8.44818,54.5,39.6,44.8,3.3916800000000005,187.32167
1143.17506,8.79235,54.5,39.6,44.8,5.1425,262.06756
1139.99349,8.75433,54.5,39.6,44.8,4.99329,260.79464
1100.67399,8.416160000000001,54.5,39.6,44.8,2.91673,153.0553
1094.22084,8.436169999999999,54.5,39.6,44.8,3.74794,176.36998
1103.06016,8.42216,54.5,39.6,44.8,3.32577,169.02345
1100.67399,8.43417,55.5,39.6,44.8,3.7909,213.04888
1107.41229,8.476189999999999,55.5,39.6,44.8,3.98574,238.03958
1106.21169,8.43417,55.5,39.6,44.8,3.18502,187.64177
1182.04424,9.09249,55.5,39.6,44.8,4.99446,288.54712
1260.89324,9.70079,56.5,39.6,44.8,5.46016,354.60906
1341.70806,10.25307,56.5,39.6,44.8,5.88871,416.17866
1295.72541,9.9189,57.5,38.6,44.8,5.36639,375.90188
1209.73297,9.3086,57.5,38.6,44.8,4.43322,312.63381
1376.61545,10.56522,57.5,38.6,44.8,5.64391,459.64969
1434.30387,10.9234,57.5,38.6,44.8,5.62056,506.31684
1300.33273,9.98093,57.5,38.6,44.8,4.43344,387.94456
1285.16009,9.82886,57.5,38.6,44.8,5.41319,368.97466
1319.01683,10.14101,56.5,37.6,44.8,5.50171,404.50494
1206.41627,9.21255,56.5,37.6,44.8,5.04608,303.68803
1122.52486,8.60225,56.5,37.6,44.8,5.12556,248.49014
1122.62989,8.63627,55.5,37.6,43.8,5.24637,249.09622
1153.00482,8.81836,55.5,37.6,43.8,4.33476,265.71869
1158.04737,8.86238,55.5,37.6,43.8,5.52355,266.69134
1138.16253,8.73232,54.5,36.6,43.8,4.73977,259.21955
1100.14873,8.41816,54.5,36.6,43.8,4.45124,191.08519
1100.95921,8.43817,54.5,36.6,42.8,4.3737900000000005,194.63967
1107.09718,8.42216,53.5,36.6,42.8,4.22708,219.49923
1106.49684,8.416160000000001,53.5,36.6,42.8,5.1015,221.13814
1104.62098,8.45018,53.5,35.6,42.8,5.43227,232.74356
1105.82158,8.454180000000001,53.5,35.6,42.8,5.27764,234.98984
1110.98411,8.5042,52.5,35.6,41.8,5.01958,237.8348
1124.9560000000001,8.59825,52.5,35.6,41.8,4.62655,246.80841
1100.83909,8.42216,52.5,35.6,41.8,4.6115900000000005,218.96022
1101.66451,8.43017,52.5,35.6,41.8,4.75622,221.45791
1102.71502,8.416160000000001,52.5,34.6,41.8,4.82886,186.12845
1095.00122,8.442169999999999,51.5,34.6,40.8,4.29354,208.24097
1170.2784,8.96243,51.5,34.6,40.8,4.79864,276.33275
1204.28522,9.28859,51.5,34.6,40.8,5.9111,308.76862
1159.92331,8.88439,51.5,34.6,40.8,5.2392,271.18956000000003
1133.97551,8.6903,51.5,34.6,40.8,4.9770699999999986,256.08958
1206.05604,9.17854,51.5,34.6,40.8,5.5145,299.73728
1273.75463,9.77683,51.5,34.6,40.8,5.5422400000000005,362.21125
1391.41269,10.64926,51.5,33.6,40.8,6.39951,467.45644
1344.33448,10.28909,51.5,33.6,40.8,5.35935,425.10956
1333.16898,10.22105,51.5,33.6,40.8,5.5736300000000005,413.93712
1417.40546,10.86537,51.5,33.6,40.8,5.85405,496.69722
1390.72226,10.60924,52.5,33.6,40.8,6.30821,463.07225
1325.57515,10.17903,52.5,33.6,40.8,5.53936,407.09791
1253.7496,9.54272,52.5,33.6,40.8,5.61271,339.1155
1187.56692,9.03447,52.5,33.6,40.8,4.27985,286.0545
1239.64264,9.53871,52.5,33.6,40.8,5.25643,336.53541
1228.32713,9.42466,52.5,33.6,40.8,5.44844,325.2426200000001
1267.88659,9.67678,52.5,33.6,40.8,5.69031,351.92897
1109.3633,8.53022,52.5,33.6,40.8,4.91905,242.21695
1095.72153,8.44017,52.5,33.6,40.8,4.74331,204.9062
1106.91706,8.42416,51.5,33.6,40.8,3.59085,182.57738
1100.9891699999996,8.43417,51.5,33.6,40.8,4.32781,172.8505
1095.18133,8.43417,51.5,33.6,39.8,4.00397,139.67068999999998
1098.51298,8.41816,51.5,33.6,39.8,3.34099,83.81277
1098.7681,8.42817,50.5,33.6,39.8,3.63703,105.04536
1095.82657,8.43017,50.5,33.6,39.8,3.8364,81.61494
1102.42987,8.43017,50.5,33.6,39.8,3.45214,95.72849
1102.85009,8.43217,50.5,33.6,39.8,3.85055,76.6808
1101.52944,8.43217,50.5,33.6,39.8,3.83632,147.85513999999995
1107.36731,8.43017,50.5,33.6,39.8,4.20517,147.88403
1100.23883,8.40816,49.5,33.6,39.8,3.67962,93.91438
1098.51298,8.42817,49.5,33.6,39.8,3.94461,63.06541
1098.21274,8.42216,49.5,33.6,40.8,3.97291,118.55146
1102.20478,8.43817,49.5,33.6,40.8,4.34741,126.28598
1102.3849,8.44017,50.5,34.6,41.8,3.19886,67.11083
1095.13629,8.41416,50.5,34.6,41.8,2.33282,9.63026
1097.43244,8.426160000000001,50.5,35.6,42.8,2.85098,3.80861
1100.58397,8.42817,50.5,35.6,43.8,3.0757,54.57619
1103.01519,8.44617,50.5,35.6,43.8,3.92967,89.14894
1093.93569,8.42216,50.5,35.6,43.8,3.16375,82.52365999999998
1107.3523,8.426160000000001,50.5,35.6,43.8,2.66081,37.91173
1102.2198,8.420160000000001,50.5,35.6,42.8,2.9243900000000003,72.9263
1095.51146,8.41816,50.5,35.6,42.8,3.83812,121.00862
1101.79958,8.42416,51.5,35.6,42.8,2.93691,138.21206
1092.76513,8.40415,51.5,35.6,42.8,3.635,153.03445
1101.81459,8.43417,51.5,35.6,42.8,4.68245,182.57128
1101.90469,8.42216,52.5,35.6,42.8,4.78246,161.34042
1105.62645,8.410160000000001,52.5,35.6,41.8,3.78757,156.0615
1094.2658199999996,8.42216,52.5,35.6,41.8,3.46838,98.48100000000001
1102.95513,8.43017,52.5,35.6,41.8,2.94292,54.84244
1101.13918,8.41216,52.5,35.6,41.8,2.44047,2.27372
1105.85161,8.42817,52.5,35.6,41.8,3.2569999999999997,36.19489
1106.30179,8.43017,52.5,35.6,41.8,3.24824,66.71849
1099.8635800000004,8.43417,52.5,35.6,41.8,3.47899,106.01996
1099.66853,8.420160000000001,53.5,35.6,41.8,3.85763,159.92791
1099.80359,8.42416,53.5,35.6,41.8,3.55283,118.70884
1099.42835,8.43017,53.5,35.6,41.8,4.04052,133.75641000000002
1097.44738,8.41416,53.5,35.6,41.8,3.88021,114.22262
1108.7930000000001,8.44818,53.5,35.6,41.8,4.27417,125.11638
1096.50191,8.44617,53.5,35.6,41.8,3.76613,111.94903
1106.33182,8.43017,54.5,35.6,41.8,3.66523,134.0062
1096.39694,8.45218,54.5,35.6,41.8,2.97055,166.74823
1107.12721,8.426160000000001,54.5,35.6,41.8,4.30679,128.05396000000002
1100.1187,8.43217,54.5,37.6,41.8,4.44706,228.81655
1182.1793,9.04247,55.5,37.6,42.8,5.66628,288.55534
1304.21959,10.03096,55.5,38.6,43.8,5.84103,391.93506
1230.68327,9.36463,56.5,38.6,43.8,4.69361,318.77559
1119.40328,8.60425,56.5,38.6,43.8,4.62234,245.72945
1103.07518,8.436169999999999,56.5,38.6,44.8,2.89252,128.4563
1102.00965,8.42416,56.5,38.6,44.8,4.1352400000000005,184.33767
1101.5144300000004,8.426160000000001,56.5,38.6,44.8,3.12965,99.49488
1106.91706,8.43217,56.5,38.6,44.8,2.87805,82.4397
1103.24028,8.44417,56.5,38.6,44.8,3.1106,138.95236
1122.3747,8.582239999999999,56.5,38.6,44.8,4.97469,246.14439
1101.99464,8.44617,56.5,38.6,44.8,5.47489,225.35995
1233.45955,9.44667,57.5,38.6,44.8,5.44188,325.85081
1119.5834,8.62626,57.5,38.6,44.8,4.79825,247.43719
1115.6364,8.53222,57.5,38.6,44.8,4.9934,240.38408
1096.89217,8.44417,56.5,38.6,44.8,4.19901,219.6532
1239.67267,9.49069,56.5,38.6,44.8,5.75002,330.28041
1184.46044,9.05448,56.5,37.6,44.8,4.75045,287.40869
1105.43139,8.47819,55.5,37.6,44.8,5.34071,234.47797000000003
1367.13082,10.46917,55.5,37.6,44.8,4.94224,445.14459000000005
1344.87475,10.34111,55.5,37.6,44.8,5.33337,435.21259
1372.51837,10.48918,55.5,37.6,44.8,5.5209699999999975,446.26344000000006
1377.2757,10.54121,55.5,37.6,44.8,4.92414,456.19599999999997
1403.6287,10.79934,55.5,37.6,44.8,6.3782,489.38381
1248.36205,9.63076,55.5,37.6,44.8,5.54606,346.57616
1180.9037,9.12051,55.5,37.6,44.8,4.63923,296.73859
1152.19449,8.826360000000003,55.5,37.6,44.8,5.19148,267.6375
1209.11762,9.26258,55.5,37.6,44.8,5.84302,306.68572
1201.71893,9.14052,55.5,37.6,43.8,5.6529300000000005,296.32059
1106.85707,8.426160000000001,54.5,36.6,43.8,4.54586,223.968
1100.0437,8.42216,54.5,36.6,43.8,3.31163,152.05069
1107.12721,8.43817,53.5,36.6,43.8,3.58748,149.78434
1102.03968,8.43017,53.5,36.6,43.8,3.74205,137.21627
1106.66194,8.42817,53.5,36.6,42.8,3.98626,164.09902
1101.36434,8.44818,52.5,36.6,42.8,3.80466,145.61061
1100.2838,8.41216,52.5,35.6,42.8,2.97181,80.3403
1095.00122,8.43017,51.5,35.6,42.8,3.98886,109.96796
1107.1872,8.43017,51.5,35.6,42.8,3.67505,146.68098
1109.12319,8.43817,51.5,35.6,42.8,3.92967,163.22091
1108.82303,8.442169999999999,51.5,35.6,42.8,3.46084,171.34795
1094.35584,8.42216,51.5,35.6,41.8,4.49069,188.49873
1099.96869,8.41816,51.5,35.6,41.8,4.01652,148.57592
1102.95513,8.44617,51.5,35.6,41.8,2.29297,57.58127
1096.39694,8.42817,50.5,35.6,41.8,2.73741,86.74328
1099.24831,8.43817,50.5,35.6,41.8,3.56536,103.09587
1095.36145,8.42416,50.5,34.6,41.8,2.3887400000000003,47.20309
1101.19932,8.43017,50.5,34.6,41.8,2.8316,55.8751
1107.5924,8.42817,49.5,34.6,40.8,3.16989,81.61614
1099.78858,8.426160000000001,49.5,34.6,40.8,3.49358,88.00702
1102.74505,8.42817,49.5,34.6,40.8,4.08044,88.36041
1095.73655,8.43217,49.5,34.6,40.8,3.73998,140.1913
1095.10625,8.43217,49.5,34.6,40.8,3.23281,106.35216
1099.39839,8.43217,50.5,34.6,40.8,2.60995,40.14054
1106.24172,8.42817,52.5,36.6,41.8,4.7832,221.50333
1099.92365,8.42817,52.5,37.6,42.8,4.4047800000000015,187.97806
1108.67294,8.43017,52.5,37.6,42.8,4.84173,230.28052
1127.10214,8.63027,53.5,37.6,42.8,4.60249,247.62914
1127.1321,8.65428,53.5,37.6,43.8,5.09061,252.80745
1147.03196,8.77634,53.5,37.6,43.8,4.95315,262.44841
1107.1872,8.43817,53.5,37.6,43.8,4.70477,201.49784
1094.76111,8.426160000000001,53.5,37.6,43.8,4.33179,209.38705
1102.15981,8.4942,54.5,37.6,43.8,4.7991,236.78264
1109.03317,8.480189999999999,54.5,37.6,43.8,4.85289,236.12116
1099.81861,8.44017,54.5,37.6,43.8,4.46338,230.86331
1094.77606,8.426160000000001,54.5,37.6,43.8,4.35462,180.47722
1101.49941,8.426160000000001,54.5,37.6,43.8,3.80102,147.10923
1095.63151,8.420160000000001,54.5,37.6,43.8,3.73624,124.71809
1106.8871,8.42416,54.5,37.6,43.8,5.27684,181.66445
1099.66853,8.42817,55.5,37.6,43.8,3.34335,174.62489
1123.54534,8.53622,55.5,37.6,43.8,5.3922300000000005,242.58528
1127.52229,8.62226,55.5,37.6,43.8,5.21579,250.15623
1107.03719,8.44017,55.5,37.6,43.8,4.3434800000000005,226.42139
1100.68908,8.43017,55.5,37.6,43.8,4.52119,232.87456
1103.03013,8.436169999999999,55.5,37.6,43.8,4.29711,232.80611
1193.75008,9.09049,55.5,37.6,43.8,4.8226,291.18278
1234.42012,9.5047,56.5,37.6,43.8,6.1927400000000015,334.57241
1102.36981,8.43217,56.5,37.6,43.8,3.81742,219.90775
1277.14627,9.7108,56.5,37.6,43.8,5.71726,354.11628
1279.12717,9.79084,57.5,37.6,43.8,5.34063,363.76959
1307.88136,9.95892,57.5,37.6,43.8,6.18825,383.84597
1202.57438,9.26658,57.5,36.6,43.8,5.3467400000000005,310.39369
1157.61214,8.83036,56.5,36.6,43.8,4.26657,267.14509
1109.72353,8.516210000000001,56.5,36.6,43.8,4.65949,239.63658
1100.71904,8.44417,55.5,36.6,42.8,4.82904,231.62636
1097.05727,8.43817,55.5,36.6,42.8,4.88835,229.18922
1101.54446,8.42216,55.5,36.6,42.8,4.81147,216.36614
1142.70979,8.73832,54.5,36.6,42.8,5.56503,259.18677
1129.17306,8.63827,54.5,35.6,42.8,4.821269999999998,249.9205
1239.52266,9.44267,54.5,35.6,42.8,5.6768300000000025,328.53378
1100.91409,8.41816,54.5,35.6,42.8,4.0269900000000005,166.45318999999995
1095.06121,8.43217,53.5,35.6,42.8,4.19691,152.73575
1101.4844,8.42416,53.5,35.6,41.8,3.86459,157.91286000000005
1099.45838,8.42817,53.5,35.6,41.8,3.13962,66.63941
1099.59345,8.42817,52.5,35.6,41.8,3.69287,103.03949
1099.60846,8.42817,52.5,34.6,41.8,3.89982,169.64823
1096.11179,8.42416,52.5,34.6,41.8,4.59714,179.0635
1100.614,8.44818,51.5,34.6,41.8,4.1714699999999985,119.88833
1098.01776,8.42416,51.5,34.6,40.8,4.64447,166.8438
1102.625,8.426160000000001,51.5,34.6,40.8,3.14149,125.76418
1102.4899300000004,8.42416,51.5,34.6,40.8,4.44707,157.21741
1099.33833,8.43017,50.5,34.6,40.8,4.0444,123.0355
1095.1513,8.43017,50.5,33.6,40.8,4.36015,106.9491
1098.57297,8.420160000000001,50.5,33.6,40.8,3.86654,82.18927
1102.95513,8.42216,50.5,33.6,40.8,3.3929,22.33454
1098.82809,8.42416,50.5,33.6,40.8,2.47744,27.82605
1105.2512800000004,8.410160000000001,49.5,33.6,39.8,2.8113,0.04792
1327.48112,10.21705,53.5,38.6,43.8,6.11572,409.41044
1526.02921,11.65576,54.5,38.6,44.8,6.66057,611.6358799999998
1447.46543,11.09148,56.5,38.6,44.8,5.3581900000000005,531.969
1306.1105300000004,10.02495,56.5,38.6,44.8,5.27275,391.68109
1253.76476,9.67478,56.5,38.6,44.8,5.06536,352.8655
1277.02629,9.81285,55.5,38.6,44.8,5.41646,368.96056
1278.2118,9.73481,55.5,38.6,44.8,6.14626,358.11238
1331.54817,10.14701,55.5,38.6,44.8,5.09388,405.30538
1276.66606,9.78284,55.5,38.6,44.8,5.83605,365.61419
1218.61727,9.36663,55.5,37.6,44.8,4.99179,320.85584
1098.7681,8.42416,54.5,37.6,44.8,4.06338,166.43773000000004
1098.63303,8.43417,53.5,37.6,43.8,4.39898,151.13175
1153.87529,8.76833,53.5,37.6,43.8,5.49594,260.86219
1154.9258,8.86638,53.5,36.6,43.8,4.71286,270.21334
1174.82566,9.04647,53.5,36.6,42.8,5.5689800000000025,284.61644
1221.64882,9.38264,53.5,36.6,42.8,4.89989,319.63788
1101.73952,8.41816,53.5,36.6,42.8,4.07361,174.9063
1097.95762,8.416160000000001,52.5,35.6,42.8,5.0157300000000005,216.42984
1156.06641,8.92041,52.5,35.6,42.8,5.38374,275.40675
1220.29814,9.39464,52.5,35.6,41.8,5.51382,320.96228
1226.09096,9.39464,52.5,35.6,41.8,5.3322699999999985,321.50666
1278.2418300000004,9.80084,52.5,35.6,41.8,5.05399,366.087
1237.81175,9.49069,52.5,35.6,41.8,5.4471300000000005,331.62528
1241.44349,9.5107,52.5,35.6,41.8,5.24768,332.28516
1350.5774800000004,10.29909,52.5,34.6,40.8,5.67161,425.76128
1615.83372,12.3401,52.5,34.6,40.8,7.04236,728.39619
1529.36078,11.71179,52.5,34.6,40.8,6.33677,623.86388
1632.17669,12.47016,53.5,34.6,40.8,6.40112,752.27525
1647.18415,12.5502,54.5,34.6,40.8,5.6509199999999975,768.03012
1750.1801,13.38662,54.5,34.6,40.8,7.14694,965.32994
1750.40519,13.37261,55.5,34.6,40.8,8.21862,1092.973
1763.29647,13.39862,56.5,34.6,41.8,7.59242,954.82862
1746.21816,13.3506,56.5,34.6,41.8,7.479389999999999,924.92662
1587.1694699999994,12.17802,57.5,35.6,41.8,6.75684,698.696
1416.9703,10.80734,57.5,35.6,42.8,5.093999999999999,496.526
1441.25231,11.05346,57.5,35.6,42.8,5.62574,521.0509400000002
1420.76721,10.82135,57.5,35.6,42.8,6.50082,484.36331
1488.36069,11.46767,57.5,35.6,42.8,6.80267,583.7215
1400.58228,10.78733,57.5,35.6,42.8,6.14451,489.17922
1333.81421,10.17903,57.5,35.6,42.8,5.5918199999999985,407.84497000000016
1506.81971,11.47567,56.5,35.6,42.8,6.7369600000000025,582.5305599999998
1476.54981,11.37362,56.5,35.6,42.8,5.9524300000000006,575.23862
1314.75472,10.03896,56.5,35.6,42.8,5.39158,390.48206
1322.52873,10.07298,56.5,35.6,42.8,4.79329,398.17944
1360.78256,10.45317,56.5,35.6,42.8,5.29974,443.08416
1399.95191,10.69128,56.5,35.6,42.8,6.03287,477.41444
1523.5079,11.61174,56.5,35.6,42.8,6.56325,583.68844
1602.97232,12.24005,57.5,35.6,42.8,7.43049,708.37231
1754.53215,13.3586,57.5,35.6,42.8,8.07842,1343.79525
1760.2650600000006,13.52068,58.5,35.6,42.8,9.0678,1564.53325
1754.78727,13.33459,59.5,35.6,42.8,8.25303,1374.72325
1735.11258,13.3446,59.5,35.6,43.8,9.03046,1653.79562
1750.4951399999998,13.42063,60.5,36.6,43.8,8.64102,1264.73925
1588.13004,12.22204,60.5,36.6,44.8,5.99106,710.8989999999999
1758.3889800000006,13.37661,61.5,36.6,44.8,8.27099,1506.26962
1732.29125,13.33659,62.5,37.6,46.8,6.97871,1138.7178800000004
1665.94348,12.75631,62.5,37.6,46.8,7.28792,804.2439400000003
1754.3371,13.43664,62.5,37.6,47.8,8.42967,1285.7365
1614.6929699999994,12.31609,62.5,37.6,47.8,5.9071099999999985,746.4685599999997
1741.41564,13.412629999999998,62.5,38.6,47.8,7.833439999999999,1409.4035
1697.35397,13.00043,62.5,38.6,48.8,7.0131,849.76944
1729.4248699999994,13.24855,62.5,38.6,48.8,6.93537,920.8710000000001
1752.77635,13.3606,62.5,38.6,48.8,9.10676,1312.3463800000004
1737.42382,13.36861,62.5,38.6,48.8,9.43839,1907.18038
1754.56219,13.43264,62.5,39.6,49.8,7.399769999999997,1271.198
1757.18846,13.38061,62.5,39.6,49.8,8.31766,1132.48713
1754.38214,13.384620000000002,63.5,39.6,49.8,9.22299,1552.47488
1760.14508,13.39862,63.5,39.6,49.8,9.48806,1365.41562
1711.79113,13.02244,63.5,39.6,50.8,7.393969999999999,859.0686199999999
1569.94087,12.08998,63.5,39.6,52.8,6.8788,684.2715
1745.6028199999994,13.3566,63.5,39.6,54.8,8.47606,1371.0538800000004
1740.33525,13.32859,63.5,40.6,56.8,8.79375,1846.06188
1768.0538,13.48867,63.5,40.6,58.8,9.69471,2055.55975
1742.13596,13.40262,63.5,40.6,60.8,9.52983,1970.57462
1757.72873,13.422629999999998,63.5,40.6,63.8,8.7596,1490.88262
1751.84582,13.310579999999998,64.5,41.6,65.8,7.127389999999999,1154.475
1722.31125,13.22454,64.5,41.6,67.8,9.17714,1345.81575
1768.12887,13.47466,64.5,41.6,69.8,9.06235,1234.45975
1745.09258,13.3446,64.5,42.6,70.8,7.82356,1245.10375
1684.58253,12.96041,64.5,42.6,71.8,7.6778,859.6365
1642.57683,12.58422,64.5,42.6,72.8,7.80615,787.30912
1610.01086,12.37212,64.5,43.6,72.8,7.923189999999999,749.71938
1432.09774,11.00144,62.5,43.6,72.8,5.9682900000000005,547.06881
1261.59854,9.60675,61.5,43.6,71.8,5.1708,341.40394
1474.6889,11.31759,59.5,42.6,62.8,6.89527,591.02925
1567.7499,11.98192,59.5,42.6,61.8,8.19497,681.4653099999998
1598.95018,12.31008,59.5,41.6,61.8,8.25407,730.77544
1651.01095,12.67627,59.5,41.6,61.8,6.21926,768.1165599999997
1565.16852,11.99393,59.5,41.6,61.8,7.77689,682.82912
1609.23034,12.39012,59.5,41.6,61.8,6.6474699999999975,712.50762
1585.78877,12.16001,59.5,41.6,61.8,7.33841,648.34144
1397.32563,10.69929,59.5,41.6,61.8,6.22749,484.84541
1432.45797,10.98743,58.5,41.6,58.8,5.38787,521.98103
1404.42409,10.80734,58.5,41.6,57.8,6.84208,485.09291
1748.9494,13.3526,58.5,40.6,54.8,8.06178,1066.2055
1752.76133,13.33259,59.5,40.6,54.8,8.244010000000001,938.74619
1737.25865,13.3466,60.5,40.6,55.8,10.8007,2059.02825
1734.70745,13.37261,61.5,41.6,57.8,7.840839999999999,1237.65788
1754.26202,13.43064,61.5,41.6,58.8,8.50533,1245.33125
1750.1801,13.3526,61.5,41.6,60.8,10.59826,2052.1295
1749.09956,13.294570000000002,62.5,41.6,62.8,9.20774,1433.10988
1752.6412100000002,13.48466,62.5,41.6,64.8,10.09999,2062.9405
1741.17554,13.3586,62.5,42.6,65.8,7.93685,1466.07125
1758.76437,13.54669,63.5,42.6,67.8,10.14342,1824.63862
1614.48304,12.42414,63.5,42.6,68.8,7.218560000000001,764.86975
1766.94337,13.45465,63.5,43.6,69.8,9.98518,1946.8865
1731.03052,13.33459,63.5,43.6,70.8,7.43302,913.91981
1740.17008,13.38662,64.5,43.6,72.8,9.13129,1527.89788
1741.83593,13.3546,64.5,43.6,73.8,7.70538,1083.40113
1746.45812,13.40262,64.5,44.6,73.8,9.80875,1898.2879999999998
1647.64934,12.61624,64.5,44.6,74.8,6.73957,790.52938
1746.05299,13.47666,64.5,44.6,75.8,9.60855,2026.59312
1737.7388600000006,13.24255,65.5,45.6,75.8,9.82758,2056.8379999999997
1748.72417,13.39662,65.5,45.6,76.8,9.27938,1472.97312
1739.53986,13.310579999999998,65.5,46.6,77.8,10.29227,2056.54462
1762.74118,13.46866,65.5,47.6,79.8,7.3928600000000015,1240.46175
1754.96732,13.394620000000002,66.5,47.6,79.8,9.78142,2053.65825
1759.0643899999998,13.406629999999998,66.5,47.6,80.8,9.60925,1952.78675
1759.7247899999998,13.38061,66.5,48.6,81.8,9.85682,1596.43762
1746.74327,13.42664,66.5,48.6,81.8,7.690860000000002,1004.46106
1744.43218,13.39862,66.5,48.6,81.8,8.77862,1295.3215
1734.6624,13.304570000000002,66.5,48.6,81.8,9.68357,1890.15075
1661.83138,12.7423,66.5,48.6,81.8,7.09519,809.919
1761.12037,13.45665,66.5,48.6,81.8,9.485,1680.191
1552.42726,11.98392,66.5,48.6,81.8,5.9640900000000014,679.7841900000002
1750.19512,13.394620000000002,65.5,48.6,80.8,8.5918,1419.0515
1741.83593,13.3446,65.5,48.6,78.8,8.56511,1094.75188
1732.4863,13.24855,65.5,48.6,78.8,9.36295,1554.89975
1430.58203,10.87938,65.5,48.6,78.8,6.0606800000000005,514.74147
1751.93591,13.40863,65.5,48.6,77.8,8.87679,1333.9165
1701.96115,12.9504,65.5,48.6,77.8,6.7099199999999986,846.5233800000003
1756.2881100000006,13.48466,65.5,48.6,77.8,9.41117,2005.51425
1758.2089399999998,13.40863,65.5,48.6,77.8,8.69932,1131.0439999999999
1749.32465,13.43864,65.5,48.6,77.8,7.7325300000000015,1043.87244
1748.31904,13.41063,65.5,48.6,77.8,9.52279,1428.04425
1744.3120600000002,13.36861,65.5,47.6,77.8,7.71557,918.4625
1705.6530899999998,13.09847,65.5,47.6,77.8,9.39572,1986.44162
1756.30312,13.3566,65.5,47.6,77.8,8.95476,1611.7695
1747.44857,13.3546,65.5,47.6,77.8,8.442039999999999,1243.76338
1752.59616,13.41863,65.5,47.6,77.8,8.03593,1462.02725
1742.9465100000002,13.38662,65.5,47.6,78.8,8.335,1259.40062
1748.2290899999994,13.39662,66.5,47.6,78.8,9.7021,1996.90588
1776.77321,13.54669,66.5,47.6,78.8,8.46142,1425.69588
1753.42173,13.52068,66.5,47.6,78.8,9.50172,1788.09075
1757.03845,13.53069,66.5,47.6,79.8,9.11309,1997.29175
1742.01598,13.3606,66.5,47.6,79.8,8.80925,1205.9026199999996
1746.7132399999994,13.45065,66.5,47.6,79.8,8.588569999999999,1437.94762
1741.17554,13.33259,66.5,47.6,80.8,8.18375,1494.63712
1735.75796,13.36861,66.5,47.6,80.8,8.57238,1689.36988
1734.6624,13.3626,66.5,47.6,80.8,8.63872,1618.74575
1761.54066,13.5647,66.5,47.6,80.8,9.84081,1871.85388
1757.72873,13.49067,66.5,47.6,80.8,9.325,1711.9560000000001
1743.83185,13.41663,66.5,47.6,80.8,8.591439999999999,1407.17312
1739.46478,13.394620000000002,66.5,47.6,80.8,9.39748,1997.18688
1732.63631,13.316579999999998,67.5,47.6,80.8,9.18731,2057.6738800000007
1761.69067,13.39862,67.5,47.6,80.8,8.95378,1773.7120000000002
1735.65285,13.34259,67.5,46.6,80.8,9.31942,1795.02812
1757.6836899999994,13.394620000000002,67.5,46.6,80.8,9.09281,1454.25525
1748.25912,13.36861,67.5,46.6,81.8,8.928410000000003,1497.59138
1758.6893,13.46465,67.5,46.6,81.8,9.95189,2059.065
1748.57416,13.38662,67.5,46.6,81.8,10.1746,2061.24825
1719.5349600000006,13.18251,67.5,46.6,81.8,9.9547,2056.394
1749.84976,13.406629999999998,67.5,46.6,81.8,9.24106,1779.92862
1753.4816399999993,13.43464,67.5,46.6,81.8,7.753430000000002,979.45381
1755.80775,13.43264,67.5,46.6,81.8,7.99343,1068.15838
1758.1490199999994,13.3566,66.5,46.6,81.8,8.40523,1149.578
1747.92893,13.37661,66.5,46.6,81.8,7.52922,1079.9625
1757.53368,13.36861,66.5,46.6,81.8,8.58657,1406.01338
1753.52669,13.41663,66.5,45.6,80.8,10.01886,1952.09538
1749.77483,13.33459,66.5,45.6,80.8,9.78342,1909.22025
1755.5678,13.3546,66.5,45.6,80.8,9.1924,1466.55088
1778.54418,13.63874,66.5,45.6,79.8,10.39404,2040.8465
1763.1764899999994,13.43664,66.5,45.6,79.8,9.76119,2018.85512
1718.8145100000006,13.22854,66.5,45.6,79.8,9.97265,2049.25425
1756.5132,13.46065,66.5,45.6,79.8,9.36443,1989.20888
1754.3070699999994,13.44464,66.5,44.6,79.8,8.84768,1719.08138
1762.96627,13.41663,66.5,44.6,79.8,7.7206100000000015,1207.71112
